trial_num,data_segment,violation,shape,container,obj_width,container_width,obj_height,container_height,rand_violation_choice
2971,train,False,Sphere,mug,0.8,0.9,0.4,0.9,N.A.
2972,train,False,Cylinder,box,1.2,0.9,1.0,0.9,N.A.
2973,train,False,Cube,mug,0.4,0.9,0.8,0.5,N.A.
2974,train,False,Cylinder,mug,1.2,1.3,0.4,0.9,N.A.
2975,train,False,Cube,mug,0.4,1.1,1.4,0.9,N.A.
2976,train,False,Cone,box,0.8,1.5,0.8,1.3,N.A.
2977,train,False,Sphere,box,0.6,1.3,1.0,1.1,N.A.
2978,train,False,Cylinder,mug,0.4,1.1,1.4,1.1,N.A.
2979,train,False,Cube,box,1.2,1.1,1.2,1.1,N.A.
2980,train,False,Inverted_Cone,box,0.4,0.9,0.4,1.3,N.A.
2981,train,False,Inverted_Cone,box,1.0,0.7,1.4,0.9,N.A.
2982,train,False,Sphere,box,1.2,0.9,1.4,0.7,N.A.
2983,train,False,Side_Cylinder,mug,1.2,1.5,0.6,0.9,N.A.
2984,train,False,Inverted_Cone,box,1.2,1.5,0.4,0.9,N.A.
2985,train,False,Inverted_Cone,mug,0.6,0.9,0.8,1.1,N.A.
2986,train,False,Side_Cylinder,box,1.4,0.7,1.0,0.9,N.A.
2987,train,False,Cone,box,1.0,1.1,0.4,1.1,N.A.
2988,train,False,Cylinder,mug,0.6,1.5,0.8,0.9,N.A.
2989,train,False,Sphere,mug,0.4,1.1,0.8,0.9,N.A.
2990,train,False,Sphere,box,1.2,0.7,1.2,0.7,N.A.
2991,train,False,Side_Cylinder,mug,1.2,0.9,1.2,0.7,N.A.
2992,train,False,Sphere,mug,0.4,1.3,0.6,0.9,N.A.
2993,train,False,Torus,box,1.0,1.3,1.2,0.5,N.A.
2994,train,False,Side_Cylinder,mug,1.4,1.3,1.0,0.7,N.A.
2995,train,False,Torus,mug,1.0,1.3,1.0,1.1,N.A.
2996,train,False,Torus,mug,1.2,1.3,0.4,0.7,N.A.
2997,train,False,Torus,mug,1.2,0.7,1.2,1.1,N.A.
2998,train,False,Cube,box,0.8,0.7,0.6,0.9,N.A.
2999,train,False,Sphere,box,1.4,0.7,1.0,0.9,N.A.
3000,train,False,Inverted_Cone,box,1.4,0.9,0.6,0.9,N.A.
3001,train,False,Inverted_Cone,box,1.4,0.9,1.4,0.9,N.A.
3002,train,False,Cone,box,1.0,1.3,1.0,0.5,N.A.
3003,train,False,Cube,box,0.4,0.7,1.2,0.9,N.A.
3004,train,False,Side_Cylinder,box,0.4,0.9,0.4,0.5,N.A.
3005,train,False,Cube,mug,1.4,1.3,1.4,0.5,N.A.
3006,train,False,Cone,box,0.8,1.5,1.4,1.1,N.A.
3007,train,False,Cube,mug,0.8,1.3,0.8,0.7,N.A.
3008,train,False,Cylinder,box,0.4,0.7,0.6,0.7,N.A.
3009,train,False,Sphere,box,0.6,1.1,1.2,1.1,N.A.
3010,train,False,Side_Cylinder,mug,1.4,1.3,0.4,0.5,N.A.
3011,train,False,Sphere,mug,1.2,1.1,1.0,1.3,N.A.
3012,train,False,Inverted_Cone,box,1.2,1.1,1.2,0.5,N.A.
3013,train,False,Cube,box,0.6,1.1,0.8,0.9,N.A.
3014,train,False,Cube,box,0.4,0.7,1.2,0.7,N.A.
3015,train,False,Cone,box,1.4,1.1,1.0,0.7,N.A.
3016,train,False,Cone,mug,1.2,1.5,0.8,0.9,N.A.
3017,train,False,Inverted_Cone,mug,0.4,0.7,1.0,0.7,N.A.
3018,train,False,Sphere,mug,0.8,1.5,1.4,0.7,N.A.
3019,train,False,Torus,mug,0.8,0.9,1.2,0.5,N.A.
3020,train,False,Cube,mug,1.2,1.1,1.2,1.3,N.A.
3021,train,False,Cube,box,1.2,1.3,0.4,1.1,N.A.
3022,train,False,Sphere,box,0.8,1.5,0.6,0.5,N.A.
3023,train,False,Torus,box,0.4,1.5,0.6,0.7,N.A.
3024,train,False,Inverted_Cone,mug,0.4,1.5,1.4,0.5,N.A.
3025,train,False,Torus,mug,1.2,1.5,1.4,0.9,N.A.
3026,train,False,Cylinder,box,0.6,0.7,0.4,0.7,N.A.
3027,train,False,Inverted_Cone,box,1.0,0.9,1.0,1.3,N.A.
3028,train,False,Side_Cylinder,box,1.4,0.7,1.4,1.1,N.A.
3029,train,False,Side_Cylinder,box,1.4,1.1,1.4,1.3,N.A.
3030,train,False,Inverted_Cone,mug,0.4,0.9,0.6,0.7,N.A.
3031,train,False,Cube,box,1.0,1.1,0.4,0.5,N.A.
3032,train,False,Cone,mug,1.0,0.7,1.0,1.3,N.A.
3033,train,False,Sphere,mug,1.2,1.5,1.2,0.9,N.A.
3034,train,False,Inverted_Cone,box,0.4,1.5,0.6,1.3,N.A.
3035,train,False,Inverted_Cone,mug,1.0,0.9,1.4,0.9,N.A.
3036,train,False,Cube,mug,1.4,0.9,1.2,1.1,N.A.
3037,train,False,Cube,box,1.2,0.9,0.6,0.7,N.A.
3038,train,False,Cone,box,0.4,0.9,1.2,0.9,N.A.
3039,train,False,Side_Cylinder,mug,0.4,1.3,0.4,0.5,N.A.
3040,train,False,Cone,box,0.8,1.1,0.6,1.3,N.A.
3041,train,False,Cylinder,mug,0.8,1.3,1.2,1.1,N.A.
3042,train,False,Side_Cylinder,box,0.8,1.3,1.4,0.5,N.A.
3043,train,False,Cylinder,mug,0.4,0.7,0.4,0.5,N.A.
3044,train,False,Inverted_Cone,box,1.4,1.1,0.4,1.1,N.A.
3045,train,False,Cone,box,0.6,1.1,1.0,0.7,N.A.
3046,train,False,Inverted_Cone,box,0.4,0.9,1.4,0.7,N.A.
3047,train,False,Inverted_Cone,box,0.6,1.3,1.2,0.9,N.A.
3048,train,False,Torus,mug,1.0,0.7,1.2,0.9,N.A.
3049,train,False,Sphere,box,0.6,1.5,1.0,1.1,N.A.
3050,train,False,Inverted_Cone,box,0.4,1.5,0.8,1.1,N.A.
3051,train,False,Cylinder,box,1.0,0.9,0.8,0.5,N.A.
3052,train,False,Inverted_Cone,box,0.6,1.1,0.6,0.5,N.A.
3053,train,False,Sphere,box,1.4,1.1,0.8,1.1,N.A.
3054,train,False,Cone,mug,0.4,1.5,1.0,1.3,N.A.
3055,train,False,Cube,box,1.2,1.5,1.4,1.1,N.A.
3056,train,False,Sphere,box,0.4,0.7,1.0,1.3,N.A.
3057,train,False,Inverted_Cone,mug,0.6,1.5,0.4,0.7,N.A.
3058,train,False,Inverted_Cone,box,1.0,1.3,0.6,0.9,N.A.
3059,train,False,Cylinder,box,1.0,1.1,1.2,1.3,N.A.
3060,train,False,Torus,mug,0.8,1.5,0.4,1.3,N.A.
3061,train,False,Cube,mug,1.4,1.3,1.0,1.3,N.A.
3062,train,False,Cube,mug,1.2,1.1,1.0,0.5,N.A.
3063,train,False,Side_Cylinder,mug,0.4,1.5,0.4,0.9,N.A.
3064,train,False,Side_Cylinder,mug,1.2,1.5,1.2,1.1,N.A.
3065,train,False,Cone,box,1.2,1.1,0.4,0.7,N.A.
3066,train,False,Cone,box,1.4,1.5,1.2,0.5,N.A.
3067,train,False,Torus,box,0.8,1.3,0.4,0.9,N.A.
3068,train,False,Inverted_Cone,box,0.8,1.5,0.6,1.3,N.A.
3069,train,False,Cylinder,mug,1.0,1.5,0.4,0.5,N.A.
3070,train,False,Torus,mug,1.2,1.1,0.4,0.9,N.A.
3071,train,False,Inverted_Cone,mug,0.6,0.9,1.2,0.7,N.A.
3072,train,False,Side_Cylinder,mug,0.8,1.1,1.4,0.7,N.A.
3073,train,False,Cube,mug,0.8,0.9,1.4,1.1,N.A.
3074,train,False,Sphere,box,1.2,1.3,0.6,1.3,N.A.
3075,train,False,Inverted_Cone,box,1.4,1.1,0.4,0.5,N.A.
3076,train,False,Cone,mug,1.0,1.5,0.4,0.7,N.A.
3077,train,False,Cylinder,mug,0.4,1.1,1.0,0.7,N.A.
3078,train,False,Cylinder,box,1.2,0.9,0.6,0.9,N.A.
3079,train,False,Cylinder,mug,1.0,0.9,1.0,0.7,N.A.
3080,train,False,Inverted_Cone,mug,0.6,1.3,1.2,0.9,N.A.
3081,train,False,Cone,mug,0.6,0.9,1.2,0.9,N.A.
3082,train,False,Side_Cylinder,mug,0.6,1.3,1.0,0.9,N.A.
3083,train,False,Cube,box,0.6,1.5,1.2,1.1,N.A.
3084,train,False,Inverted_Cone,mug,1.2,0.9,0.6,0.5,N.A.
3085,train,False,Inverted_Cone,mug,1.0,0.7,1.2,0.5,N.A.
3086,train,False,Side_Cylinder,box,0.6,0.9,0.4,1.1,N.A.
3087,train,False,Cube,box,0.6,1.5,0.8,0.9,N.A.
3088,train,False,Inverted_Cone,mug,1.0,0.9,1.4,0.7,N.A.
3089,train,False,Inverted_Cone,mug,0.6,0.7,1.2,1.1,N.A.
3090,train,False,Inverted_Cone,mug,0.4,1.1,1.4,1.1,N.A.
3091,train,False,Side_Cylinder,mug,1.4,0.9,0.8,1.1,N.A.
3092,train,False,Cylinder,mug,0.8,1.1,1.2,0.5,N.A.
3093,train,False,Side_Cylinder,mug,0.6,1.1,0.6,1.3,N.A.
3094,train,False,Torus,box,1.2,1.5,1.0,0.7,N.A.
3095,train,False,Cube,box,1.2,1.3,1.0,0.7,N.A.
3096,train,False,Side_Cylinder,mug,1.4,0.7,1.0,1.3,N.A.
3097,train,False,Cylinder,mug,1.0,0.9,1.4,0.7,N.A.
3098,train,False,Cylinder,mug,1.0,1.1,1.2,1.3,N.A.
3099,train,False,Cube,mug,0.4,0.7,1.0,1.1,N.A.
3100,train,False,Torus,box,0.8,1.3,0.6,0.7,N.A.
3101,train,False,Sphere,mug,1.0,1.1,1.2,0.5,N.A.
3102,train,False,Cube,mug,1.2,0.9,0.4,1.3,N.A.
3103,train,False,Cube,box,0.8,0.9,0.8,1.3,N.A.
3104,train,False,Cube,box,1.2,0.9,1.4,1.3,N.A.
3105,train,False,Cone,mug,1.4,1.5,0.4,0.5,N.A.
3106,train,False,Side_Cylinder,box,1.4,1.3,1.0,0.7,N.A.
3107,train,False,Cube,mug,0.6,0.9,0.6,0.7,N.A.
3108,train,False,Cylinder,box,1.4,1.1,0.4,0.9,N.A.
3109,train,False,Side_Cylinder,mug,1.2,1.5,0.4,0.5,N.A.
3110,train,False,Cone,box,1.2,0.7,1.4,0.9,N.A.
3111,train,False,Side_Cylinder,mug,0.6,1.3,0.8,0.9,N.A.
3112,train,False,Cone,box,1.4,1.3,1.0,0.7,N.A.
3113,train,False,Inverted_Cone,box,1.4,1.3,0.8,1.3,N.A.
3114,train,False,Side_Cylinder,box,0.4,0.9,0.4,0.9,N.A.
3115,train,False,Cone,box,1.4,1.3,0.4,0.9,N.A.
3116,train,False,Cylinder,mug,1.4,1.3,1.2,0.5,N.A.
3117,train,False,Torus,box,1.2,1.3,0.8,0.9,N.A.
3118,train,False,Cylinder,box,0.4,0.7,1.4,1.1,N.A.
3119,train,False,Sphere,box,0.4,1.5,0.4,0.7,N.A.
3120,train,False,Cube,box,1.2,0.7,1.0,1.3,N.A.
3121,train,False,Cube,mug,1.0,1.3,1.0,0.9,N.A.
3122,train,False,Cylinder,mug,0.8,0.7,0.6,0.9,N.A.
3123,train,False,Cube,box,0.8,1.5,1.0,0.9,N.A.
3124,train,False,Cone,box,0.8,0.9,0.8,1.3,N.A.
3125,train,False,Sphere,mug,1.0,0.9,1.2,0.7,N.A.
3126,train,False,Inverted_Cone,mug,1.4,0.9,0.4,1.1,N.A.
3127,train,False,Torus,mug,0.8,1.5,1.0,0.9,N.A.
3128,train,False,Inverted_Cone,mug,1.4,1.3,1.0,1.3,N.A.
3129,train,False,Side_Cylinder,box,1.4,1.3,0.6,1.3,N.A.
3130,train,False,Inverted_Cone,box,1.0,1.1,1.0,0.5,N.A.
3131,train,False,Sphere,box,1.4,1.3,1.2,0.5,N.A.
3132,train,False,Cube,box,0.6,0.7,0.4,0.5,N.A.
3133,train,False,Cylinder,box,0.8,1.3,0.8,1.1,N.A.
3134,train,False,Cylinder,mug,0.4,1.5,0.6,0.7,N.A.
3135,train,False,Cube,box,1.0,0.7,0.4,0.7,N.A.
3136,train,False,Cone,mug,0.8,1.5,1.0,0.9,N.A.
3137,train,False,Sphere,box,1.4,1.5,1.2,0.9,N.A.
3138,train,False,Cube,box,0.6,0.9,0.4,0.5,N.A.
3139,train,False,Cube,mug,1.4,1.3,1.4,0.9,N.A.
3140,train,False,Sphere,mug,1.0,1.3,0.4,0.7,N.A.
3141,train,False,Cylinder,box,0.8,0.7,0.8,0.7,N.A.
3142,train,False,Cube,mug,0.8,1.3,1.0,1.1,N.A.
3143,train,False,Torus,box,0.8,0.7,0.8,0.9,N.A.
3144,train,False,Cylinder,mug,0.6,0.7,1.4,0.5,N.A.
3145,train,False,Cylinder,box,1.4,0.9,0.8,0.9,N.A.
3146,train,False,Inverted_Cone,box,1.2,0.7,0.8,1.1,N.A.
3147,train,False,Torus,mug,1.2,0.9,0.4,0.5,N.A.
3148,train,False,Sphere,box,1.2,1.5,0.4,0.9,N.A.
3149,train,False,Inverted_Cone,box,0.8,0.7,0.6,0.5,N.A.
3150,train,False,Side_Cylinder,mug,1.2,1.5,0.8,0.9,N.A.
3151,train,False,Inverted_Cone,box,1.0,1.1,0.4,0.5,N.A.
3152,train,False,Cube,mug,1.4,1.1,1.0,1.3,N.A.
3153,train,False,Torus,box,1.4,0.9,1.2,0.7,N.A.
3154,train,False,Cube,box,0.4,1.1,1.0,0.7,N.A.
3155,train,False,Side_Cylinder,box,0.4,1.5,0.4,1.3,N.A.
3156,train,False,Cylinder,mug,0.4,1.1,0.6,0.5,N.A.
3157,train,False,Torus,box,1.4,1.1,0.6,0.5,N.A.
3158,train,False,Cube,box,0.6,1.3,1.0,0.9,N.A.
3159,train,False,Torus,mug,1.4,1.5,0.8,1.1,N.A.
3160,train,False,Sphere,mug,1.2,1.5,1.4,1.1,N.A.
3161,train,False,Inverted_Cone,mug,1.2,1.1,0.6,1.1,N.A.
3162,train,False,Cube,box,0.6,1.5,1.4,1.1,N.A.
3163,train,False,Side_Cylinder,box,0.6,1.5,1.2,0.7,N.A.
3164,train,False,Cone,mug,1.2,1.3,0.6,1.3,N.A.
3165,train,False,Cone,mug,0.4,0.9,1.0,1.1,N.A.
3166,train,False,Cube,mug,0.4,1.1,0.6,0.5,N.A.
3167,train,False,Cone,mug,1.0,1.3,1.2,0.5,N.A.
3168,train,False,Cone,box,0.4,1.3,0.4,0.9,N.A.
3169,train,False,Side_Cylinder,mug,0.6,1.5,1.0,0.9,N.A.
3170,train,False,Torus,box,0.8,1.3,1.4,1.1,N.A.
3171,train,False,Inverted_Cone,mug,1.4,1.5,1.0,0.5,N.A.
3172,train,False,Cube,mug,0.4,1.5,1.0,0.7,N.A.
3173,train,False,Side_Cylinder,mug,1.2,0.7,1.0,1.3,N.A.
3174,train,False,Torus,mug,1.2,1.5,0.4,0.7,N.A.
3175,train,False,Cylinder,box,0.4,1.5,1.4,1.3,N.A.
3176,train,False,Inverted_Cone,box,0.4,1.3,1.0,0.9,N.A.
3177,train,False,Inverted_Cone,mug,1.2,1.1,0.6,0.7,N.A.
3178,train,False,Cube,box,1.2,1.1,1.0,1.1,N.A.
3179,train,False,Sphere,mug,1.4,1.1,1.0,0.9,N.A.
3180,train,False,Torus,mug,0.4,0.9,0.4,1.3,N.A.
3181,train,False,Cone,mug,1.2,1.1,0.4,0.9,N.A.
3182,train,False,Sphere,mug,1.2,0.7,1.0,0.5,N.A.
3183,train,False,Cube,mug,0.8,1.3,1.4,1.1,N.A.
3184,train,False,Cylinder,mug,0.8,1.5,0.4,0.7,N.A.
3185,train,False,Cone,box,1.4,1.3,0.8,1.3,N.A.
3186,train,False,Inverted_Cone,mug,0.6,0.9,1.4,0.5,N.A.
3187,train,False,Cylinder,box,1.2,0.7,0.6,0.9,N.A.
3188,train,False,Side_Cylinder,mug,1.4,1.1,0.8,0.5,N.A.
3189,train,False,Cone,box,0.6,1.5,1.4,0.9,N.A.
3190,train,False,Sphere,box,0.4,0.7,1.4,0.7,N.A.
3191,train,False,Torus,mug,0.8,1.5,1.2,1.3,N.A.
3192,train,False,Cube,mug,0.4,1.3,0.4,0.5,N.A.
3193,train,False,Side_Cylinder,mug,0.8,1.3,1.4,0.5,N.A.
3194,train,False,Cone,box,1.0,1.1,0.8,0.7,N.A.
3195,train,False,Cube,mug,0.6,1.3,1.4,1.1,N.A.
3196,train,False,Cylinder,mug,1.2,1.5,0.6,1.3,N.A.
3197,train,False,Cube,box,0.4,1.3,1.2,0.9,N.A.
3198,train,False,Side_Cylinder,mug,1.0,0.9,0.8,0.7,N.A.
3199,train,False,Sphere,box,1.2,0.9,1.2,1.1,N.A.
3200,train,False,Cube,mug,1.2,1.5,1.2,0.5,N.A.
3201,train,False,Cone,mug,0.4,1.1,1.4,1.1,N.A.
3202,train,False,Cylinder,mug,0.6,1.5,1.4,1.1,N.A.
3203,train,False,Cube,box,0.8,1.5,1.0,1.3,N.A.
3204,train,False,Cone,box,0.6,1.1,0.8,0.5,N.A.
3205,train,False,Side_Cylinder,mug,0.8,1.5,1.4,1.3,N.A.
3206,train,False,Torus,box,0.8,1.5,1.4,1.3,N.A.
3207,train,False,Inverted_Cone,box,1.4,0.9,1.2,1.1,N.A.
3208,train,False,Cylinder,mug,1.4,1.1,1.0,0.7,N.A.
3209,train,False,Cube,mug,0.4,0.7,0.6,1.3,N.A.
3210,train,False,Cone,box,0.8,1.5,1.2,1.3,N.A.
3211,train,False,Inverted_Cone,mug,0.8,0.9,1.0,0.5,N.A.
3212,train,False,Inverted_Cone,mug,0.8,0.7,0.6,0.7,N.A.
3213,train,False,Side_Cylinder,mug,0.4,0.7,0.6,0.5,N.A.
3214,train,False,Side_Cylinder,mug,1.4,0.7,1.2,1.1,N.A.
3215,train,False,Sphere,mug,1.0,1.3,1.2,1.3,N.A.
3216,train,False,Cylinder,mug,1.2,0.7,0.8,1.3,N.A.
3217,train,False,Inverted_Cone,mug,1.2,0.9,1.0,0.5,N.A.
3218,train,False,Side_Cylinder,mug,0.6,1.5,0.4,0.7,N.A.
3219,train,False,Inverted_Cone,mug,1.0,1.1,0.4,1.1,N.A.
3220,train,False,Inverted_Cone,box,0.8,1.3,0.4,0.5,N.A.
3221,train,False,Cube,box,1.0,1.1,1.4,0.5,N.A.
3222,train,False,Inverted_Cone,box,0.4,1.5,0.4,0.9,N.A.
3223,train,False,Sphere,mug,0.6,1.3,1.0,0.7,N.A.
3224,train,False,Torus,mug,0.4,1.5,1.0,0.7,N.A.
3225,train,False,Side_Cylinder,box,0.6,1.1,0.6,0.7,N.A.
3226,train,False,Torus,box,0.4,0.7,0.6,0.5,N.A.
3227,train,False,Cylinder,box,0.8,1.1,1.4,1.3,N.A.
3228,train,False,Torus,box,0.4,1.1,1.2,0.7,N.A.
3229,train,False,Side_Cylinder,mug,0.8,0.7,0.6,0.5,N.A.
3230,train,False,Cylinder,mug,0.6,1.1,0.8,0.9,N.A.
3231,train,False,Sphere,mug,1.4,1.3,1.2,0.7,N.A.
3232,train,False,Sphere,box,0.6,1.1,1.0,1.3,N.A.
3233,train,False,Torus,box,1.2,0.7,0.6,0.7,N.A.
3234,train,False,Inverted_Cone,box,0.6,0.9,0.4,0.7,N.A.
3235,train,False,Cylinder,mug,0.8,0.7,1.4,0.7,N.A.
3236,train,False,Cone,box,0.6,1.3,1.0,1.1,N.A.
3237,train,False,Cube,mug,1.4,1.1,0.4,1.1,N.A.
3238,train,False,Side_Cylinder,box,0.8,0.7,0.6,0.5,N.A.
3239,train,False,Torus,box,1.0,1.5,0.8,0.5,N.A.
3240,train,False,Cube,mug,0.6,0.9,1.2,1.3,N.A.
3241,train,False,Cone,mug,0.8,1.5,1.4,1.1,N.A.
3242,train,False,Sphere,box,0.6,1.3,1.0,0.9,N.A.
3243,train,False,Sphere,box,1.0,0.9,0.6,0.7,N.A.
3244,train,False,Sphere,mug,0.4,1.5,1.0,0.9,N.A.
3245,train,False,Cube,mug,1.4,1.1,1.4,1.1,N.A.
3246,train,False,Sphere,box,0.6,1.1,0.4,1.1,N.A.
3247,train,False,Cylinder,box,0.6,1.3,0.4,0.5,N.A.
3248,train,False,Sphere,box,1.4,1.5,1.2,0.5,N.A.
3249,train,False,Inverted_Cone,mug,1.2,0.9,0.6,1.1,N.A.
3250,train,False,Cone,mug,1.2,0.7,0.4,1.3,N.A.
3251,train,False,Sphere,mug,1.2,1.3,1.2,1.1,N.A.
3252,train,False,Cube,mug,0.4,0.7,0.8,1.1,N.A.
3253,train,False,Sphere,mug,0.8,1.1,0.4,0.7,N.A.
3254,train,False,Inverted_Cone,mug,1.0,1.3,0.8,0.7,N.A.
3255,train,False,Cylinder,box,0.8,0.9,1.4,1.3,N.A.
3256,train,False,Sphere,box,1.0,0.7,1.0,0.5,N.A.
3257,train,False,Cube,box,1.2,0.9,1.0,1.1,N.A.
3258,train,False,Cylinder,box,0.8,1.5,0.6,1.1,N.A.
3259,train,False,Cylinder,mug,1.0,1.1,0.4,0.7,N.A.
3260,train,False,Cube,box,1.2,1.1,0.4,0.5,N.A.
3261,train,False,Inverted_Cone,box,0.4,1.1,0.8,1.1,N.A.
3262,train,False,Cube,box,0.4,1.1,1.4,0.9,N.A.
3263,train,False,Torus,mug,1.2,0.9,0.6,0.9,N.A.
3264,train,False,Torus,box,0.6,0.9,1.4,1.3,N.A.
3265,train,False,Cube,box,0.8,1.3,0.8,1.1,N.A.
3266,train,False,Cube,mug,1.2,1.3,0.4,0.9,N.A.
3267,train,False,Cylinder,box,1.2,1.3,1.4,0.7,N.A.
3268,train,False,Sphere,box,1.2,1.1,1.2,0.9,N.A.
3269,train,False,Torus,box,0.4,0.7,0.8,0.9,N.A.
3270,train,False,Cube,mug,1.4,1.5,0.6,0.9,N.A.
3271,train,False,Sphere,box,1.2,1.3,0.4,1.3,N.A.
3272,train,False,Side_Cylinder,mug,0.8,0.9,1.0,0.7,N.A.
3273,train,False,Inverted_Cone,box,1.4,0.9,0.6,0.7,N.A.
3274,train,False,Sphere,mug,1.4,1.5,1.0,1.3,N.A.
3275,train,False,Side_Cylinder,box,1.4,0.7,1.2,0.9,N.A.
3276,train,False,Cube,mug,0.6,1.3,0.4,0.7,N.A.
3277,train,False,Sphere,box,0.8,0.9,0.8,1.1,N.A.
3278,train,False,Cylinder,mug,0.4,1.1,1.0,0.5,N.A.
3279,train,False,Cube,mug,0.8,0.7,1.0,1.3,N.A.
3280,train,False,Side_Cylinder,mug,0.8,1.3,0.8,0.7,N.A.
3281,train,False,Cylinder,mug,0.4,0.9,1.0,0.5,N.A.
3282,train,False,Cube,box,1.0,0.7,1.4,0.5,N.A.
3283,train,False,Inverted_Cone,mug,1.2,0.7,1.2,0.9,N.A.
3284,train,False,Cube,box,0.8,1.1,1.4,0.9,N.A.
3285,train,False,Cube,box,1.2,1.1,1.2,0.7,N.A.
3286,train,False,Side_Cylinder,box,1.2,0.7,0.8,0.5,N.A.
3287,train,False,Side_Cylinder,mug,0.6,0.7,0.6,0.5,N.A.
3288,train,False,Cone,mug,1.0,1.1,1.2,1.1,N.A.
3289,train,False,Cube,box,0.8,0.7,1.2,0.5,N.A.
3290,train,False,Cube,mug,1.4,1.3,0.8,1.3,N.A.
3291,train,False,Cube,box,0.6,1.1,0.6,0.7,N.A.
3292,train,False,Sphere,box,0.4,1.1,1.4,1.3,N.A.
3293,train,False,Cone,mug,1.0,1.5,1.4,0.9,N.A.
3294,train,False,Side_Cylinder,box,1.2,0.7,0.4,1.1,N.A.
3295,train,False,Cube,mug,1.2,1.5,1.4,1.3,N.A.
3296,train,False,Side_Cylinder,mug,1.2,1.1,1.4,0.5,N.A.
3297,train,False,Cone,mug,0.8,0.9,0.8,1.3,N.A.
3298,train,False,Cylinder,mug,0.8,1.5,0.6,1.1,N.A.
3299,train,False,Inverted_Cone,box,1.2,0.9,0.8,0.9,N.A.
3300,train,False,Side_Cylinder,box,1.2,1.5,0.4,1.3,N.A.
3301,train,False,Inverted_Cone,mug,1.0,1.1,0.8,0.7,N.A.
3302,train,False,Sphere,mug,1.0,1.1,1.0,0.5,N.A.
3303,train,False,Sphere,mug,1.0,1.5,0.4,0.9,N.A.
3304,train,False,Cone,box,1.4,0.7,1.0,0.7,N.A.
3305,train,False,Sphere,mug,1.4,0.9,0.6,0.5,N.A.
3306,train,False,Inverted_Cone,mug,1.2,1.3,0.6,0.7,N.A.
3307,train,False,Cone,box,1.2,1.3,1.4,0.5,N.A.
3308,train,False,Cube,box,1.2,1.3,0.8,1.1,N.A.
3309,train,False,Side_Cylinder,mug,1.0,0.9,0.4,0.7,N.A.
3310,train,False,Cone,mug,0.8,0.7,1.2,0.9,N.A.
3311,train,False,Cube,box,0.4,1.1,1.2,0.5,N.A.
3312,train,False,Torus,mug,0.4,0.9,0.8,0.7,N.A.
3313,train,False,Cone,box,1.0,1.5,1.2,0.7,N.A.
3314,train,False,Torus,mug,1.0,1.3,1.4,1.3,N.A.
3315,train,False,Side_Cylinder,mug,0.6,1.5,0.8,1.1,N.A.
3316,train,False,Side_Cylinder,mug,1.4,1.3,0.8,0.9,N.A.
3317,train,False,Side_Cylinder,box,0.4,1.5,1.0,0.7,N.A.
3318,train,False,Cone,mug,0.8,1.1,1.4,1.3,N.A.
3319,train,False,Side_Cylinder,mug,0.8,1.1,0.6,1.1,N.A.
3320,train,False,Cube,box,1.2,1.3,1.0,0.9,N.A.
3321,train,False,Sphere,mug,0.6,0.9,0.4,0.5,N.A.
3322,train,False,Cylinder,box,1.4,1.5,1.0,0.7,N.A.
3323,train,False,Sphere,mug,0.4,0.9,1.2,0.9,N.A.
3324,train,False,Sphere,box,1.0,1.5,0.6,1.3,N.A.
3325,train,False,Inverted_Cone,box,0.8,0.9,0.8,0.5,N.A.
3326,train,False,Cylinder,box,1.4,1.1,0.8,0.9,N.A.
3327,train,False,Torus,box,0.4,1.5,1.0,1.3,N.A.
3328,train,False,Cone,mug,0.6,1.5,0.4,0.9,N.A.
3329,train,False,Sphere,mug,1.0,1.3,0.4,0.5,N.A.
3330,train,False,Cylinder,box,1.0,1.5,1.2,0.7,N.A.
3331,train,False,Torus,mug,1.4,0.7,0.6,0.9,N.A.
3332,train,False,Sphere,box,1.4,0.7,0.8,0.7,N.A.
3333,train,False,Cone,box,0.8,0.9,1.2,1.1,N.A.
3334,train,False,Inverted_Cone,box,0.6,0.7,1.2,0.5,N.A.
3335,train,False,Side_Cylinder,box,0.8,1.1,0.4,0.9,N.A.
3336,train,False,Cube,box,0.8,1.3,0.6,1.1,N.A.
3337,train,False,Side_Cylinder,mug,1.4,1.3,1.2,0.9,N.A.
3338,train,False,Cube,mug,1.4,0.7,0.4,0.7,N.A.
3339,train,False,Cylinder,box,1.0,1.1,1.0,0.5,N.A.
3340,train,False,Sphere,box,0.8,0.7,0.8,1.3,N.A.
3341,train,False,Cube,mug,1.0,0.9,1.0,0.5,N.A.
3342,train,False,Inverted_Cone,box,0.8,0.9,1.2,1.1,N.A.
3343,train,False,Side_Cylinder,mug,1.4,0.9,1.4,0.7,N.A.
3344,train,False,Inverted_Cone,box,0.4,1.3,0.4,0.9,N.A.
3345,train,False,Cube,mug,1.0,1.3,1.2,1.1,N.A.
3346,train,False,Cone,mug,1.2,0.9,1.2,1.3,N.A.
3347,train,False,Cube,mug,0.6,1.3,1.2,0.9,N.A.
3348,train,False,Inverted_Cone,box,1.2,0.9,0.6,1.1,N.A.
3349,train,False,Cone,box,1.0,1.1,0.6,0.9,N.A.
3350,train,False,Torus,box,1.4,1.5,1.4,0.5,N.A.
3351,train,False,Sphere,mug,1.4,1.1,1.2,0.9,N.A.
3352,train,False,Cylinder,box,0.8,1.5,0.4,1.3,N.A.
3353,train,False,Cone,mug,1.0,1.1,1.0,0.7,N.A.
