trial_num,data_segment,violation,shape,obj_width,obj_height,contact_point
3198,train,FALSE,Cone,1.6,1.4,0.3
3199,train,FALSE,Sphere,1.4,1.2,0.4
3200,train,FALSE,Sphere,1.5,0.7,0.4
3201,train,FALSE,Cube,1.6,1.2,0.2
3202,train,FALSE,Torus,0.6,1.4,0.7
3203,train,FALSE,Cube,1.4,1.2,0.7
3204,train,FALSE,Torus,0.4,1.2,0.6
3205,train,FALSE,Torus,0.6,1,0.7
3206,train,FALSE,Cylinder,0.4,0.7,0.2
3207,train,FALSE,Sphere,0.7,0.8,0.3
3208,train,FALSE,Cylinder,0.5,1.2,0.6
3209,train,FALSE,Cylinder,0.4,1.1,0.5
3210,train,FALSE,Cylinder,0.9,0.8,0.6
3211,train,FALSE,Cube,0.4,0.6,0.8
3212,train,FALSE,Side_Cylinder,0.6,1.1,0.3
3213,train,FALSE,Cone,1.3,1.1,0.5
3214,train,FALSE,Side_Cylinder,1.4,1.4,0.2
3215,train,FALSE,Cylinder,1.3,1,0.6
3216,train,FALSE,Side_Cylinder,0.5,1.4,0.8
3217,train,FALSE,Cylinder,0.4,0.7,0.8
3218,train,FALSE,Sphere,1,1.2,0.6
3219,train,FALSE,Side_Cylinder,1.7,0.7,0.6
3220,train,FALSE,Cylinder,1.4,1.1,0.8
3221,train,FALSE,Torus,1.7,0.7,0.6
3222,train,FALSE,Torus,1.8,0.6,0.2
3223,train,FALSE,Cube,0.6,0.7,0.7
3224,train,FALSE,Cube,0.5,1.2,0.3
3225,train,FALSE,Cone,1.7,0.6,0.5
3226,train,FALSE,Cube,0.8,1,0.3
3227,train,FALSE,Cylinder,0.9,0.8,0.2
3228,train,FALSE,Cone,1.7,1,0.5
3229,train,FALSE,Torus,1.5,1,0.4
3230,train,FALSE,Cylinder,0.6,0.9,0.3
3231,train,FALSE,Torus,1,1.2,0.6
3232,train,FALSE,Sphere,1.7,0.6,0.8
3233,train,FALSE,Side_Cylinder,1.6,0.7,0.5
3234,train,FALSE,Side_Cylinder,1.5,1.2,0.8
3235,train,FALSE,Cylinder,1.3,0.9,0.8
3236,train,FALSE,Torus,0.7,1.4,0.4
3237,train,FALSE,Cylinder,1.2,0.7,0.8
3238,train,FALSE,Cylinder,0.7,0.9,0.4
3239,train,FALSE,Cone,1.8,1.1,0.5
3240,train,FALSE,Sphere,0.7,0.7,0.7
3241,train,FALSE,Sphere,1.6,1.2,0.3
3242,train,FALSE,Cube,1.2,1.1,0.7
3243,train,FALSE,Sphere,0.6,1.1,0.3
3244,train,FALSE,Cube,1.5,1.2,0.4
3245,train,FALSE,Side_Cylinder,0.5,0.7,0.4
3246,train,FALSE,Torus,1.6,0.9,0.2
3247,train,FALSE,Cube,1.3,0.6,0.4
3248,train,FALSE,Cube,1.8,1.1,0.4
3249,train,FALSE,Side_Cylinder,1.3,0.7,0.3
3250,train,FALSE,Cube,0.5,1.4,0.3
3251,train,FALSE,Cylinder,1.5,1.2,0.2
3252,train,FALSE,Cube,1.7,0.6,0.5
3253,train,FALSE,Cone,1.3,1,0.5
3254,train,FALSE,Sphere,1.6,1.3,0.3
3255,train,FALSE,Cone,1.2,0.6,0.6
3256,train,FALSE,Torus,1.3,0.8,0.3
3257,train,FALSE,Cube,0.6,0.7,0.3
3258,train,FALSE,Torus,1.3,1.2,0.3
3259,train,FALSE,Cube,0.9,1.3,0.2
3260,train,FALSE,Cylinder,0.8,0.7,0.6
3261,train,FALSE,Cylinder,0.9,0.6,0.4
3262,train,FALSE,Cube,0.9,0.9,0.4
3263,train,FALSE,Side_Cylinder,1.3,1.2,0.6
3264,train,FALSE,Side_Cylinder,0.4,0.7,0.8
3265,train,FALSE,Torus,0.8,1,0.2
3266,train,FALSE,Cylinder,1.4,0.6,0.3
3267,train,FALSE,Cube,1.8,1.2,0.8
3268,train,FALSE,Side_Cylinder,1.8,1.4,0.6
3269,train,FALSE,Cube,1.6,1.3,0.3
3270,train,FALSE,Sphere,0.4,1.1,0.8
3271,train,FALSE,Side_Cylinder,1.8,0.7,0.3
3272,train,FALSE,Side_Cylinder,0.9,1.2,0.8
3273,train,FALSE,Cube,1.2,1,0.8
3274,train,FALSE,Sphere,0.7,1.1,0.8
3275,train,FALSE,Cylinder,0.5,1.1,0.6
3276,train,FALSE,Sphere,0.4,1,0.5
3277,train,FALSE,Torus,0.4,1.3,0.8
3278,train,FALSE,Cylinder,0.5,0.8,0.3
3279,train,FALSE,Torus,0.7,0.7,0.4
3280,train,FALSE,Cone,1.8,1.1,0.6
3281,train,FALSE,Cylinder,0.5,0.7,0.4
3282,train,FALSE,Cone,1.5,0.6,0.2
3283,train,FALSE,Sphere,0.7,1.2,0.3
3284,train,FALSE,Side_Cylinder,1.4,0.8,0.6
3285,train,FALSE,Side_Cylinder,1.3,0.6,0.3
3286,train,FALSE,Cylinder,1.8,1.1,0.5
3287,train,FALSE,Cone,0.5,1,0.5
3288,train,FALSE,Torus,1.3,1.4,0.7
3289,train,FALSE,Cylinder,0.9,1.3,0.5
3290,train,FALSE,Torus,0.5,0.8,0.6
3291,train,FALSE,Torus,1.6,1.1,0.2
3292,train,FALSE,Cone,1.4,0.7,0.8
3293,train,FALSE,Torus,1.2,1.4,0.7
3294,train,FALSE,Cube,1,0.9,0.6
3295,train,FALSE,Cone,0.6,1.2,0.7
3296,train,FALSE,Torus,1.3,1.3,0.4
3297,train,FALSE,Cylinder,1.4,0.7,0.5
3298,train,FALSE,Cone,1.6,0.7,0.8
3299,train,FALSE,Torus,1.4,1.1,0.3
3300,train,FALSE,Sphere,0.5,1.2,0.5
3301,train,FALSE,Cone,0.6,0.6,0.3
3302,train,FALSE,Cylinder,0.9,0.9,0.3
3303,train,FALSE,Cone,1.5,1.3,0.2
3304,train,FALSE,Cylinder,1.6,1.1,0.5
3305,train,FALSE,Torus,1.3,1.3,0.2
3306,train,FALSE,Cone,1.4,1.2,0.7
3307,train,FALSE,Side_Cylinder,1.6,1.1,0.2
3308,train,FALSE,Cone,1.5,1.4,0.5
3309,train,FALSE,Cone,1.7,1.3,0.8
3310,train,FALSE,Sphere,0.8,1.2,0.8
3311,train,FALSE,Side_Cylinder,1.6,1.4,0.6
3312,train,FALSE,Side_Cylinder,1.4,1.4,0.5
3313,train,FALSE,Cone,0.7,1,0.5
3314,train,FALSE,Cone,1.6,1.2,0.8
3315,train,FALSE,Cylinder,1.2,1.3,0.4
3316,train,FALSE,Sphere,1.6,0.7,0.7
3317,train,FALSE,Cube,0.6,0.7,0.6
3318,train,FALSE,Torus,1.6,0.8,0.4
3319,train,FALSE,Cone,0.5,0.8,0.8
3320,train,FALSE,Cylinder,1.8,0.6,0.5
3321,train,FALSE,Sphere,0.8,1.3,0.8
3322,train,FALSE,Cone,1.8,1,0.5
3323,train,FALSE,Side_Cylinder,1.6,1.1,0.6
3324,train,FALSE,Cone,1.3,0.7,0.5
3325,train,FALSE,Cone,1.8,1.2,0.6
3326,train,FALSE,Torus,1.8,0.8,0.4
3327,train,FALSE,Side_Cylinder,0.6,0.9,0.4
3328,train,FALSE,Cylinder,1.2,1.1,0.4
3329,train,FALSE,Cylinder,0.9,0.7,0.7
3330,train,FALSE,Torus,0.4,1.1,0.2
3331,train,FALSE,Side_Cylinder,0.5,0.7,0.3
3332,train,FALSE,Sphere,1.4,1.2,0.2
3333,train,FALSE,Sphere,1.4,1.1,0.8
3334,train,FALSE,Cone,1.2,0.7,0.4
3335,train,FALSE,Torus,1.7,1.4,0.8
3336,train,FALSE,Torus,0.6,1,0.6
3337,train,FALSE,Sphere,0.9,1.3,0.4
3338,train,FALSE,Cube,1.5,0.8,0.7
3339,train,FALSE,Cylinder,1.5,0.8,0.6
3340,train,FALSE,Sphere,1.7,1.1,0.4
3341,train,FALSE,Cone,1.8,0.7,0.5
3342,train,FALSE,Side_Cylinder,1.7,0.9,0.7
3343,train,FALSE,Cylinder,0.4,0.8,0.6
3344,train,FALSE,Cube,1.7,1.1,0.2
3345,train,FALSE,Cube,0.9,1.1,0.5
3346,train,FALSE,Side_Cylinder,0.5,1.1,0.5
3347,train,FALSE,Cube,1.3,0.8,0.2
3348,train,FALSE,Cube,1.2,1.4,0.7
3349,train,FALSE,Sphere,1.7,0.9,0.2
3350,train,FALSE,Side_Cylinder,1.5,1,0.4
3351,train,FALSE,Cylinder,1.3,1.4,0.8
3352,train,FALSE,Cone,1.4,1.2,0.3
3353,train,FALSE,Cylinder,1.3,0.9,0.5
3354,train,FALSE,Cube,0.5,1.2,0.6
3355,train,FALSE,Sphere,1.6,1.1,0.8
3356,train,FALSE,Torus,1.4,1.3,0.3
3357,train,FALSE,Cone,0.5,0.8,0.3
3358,train,FALSE,Sphere,1.8,0.8,0.3
3359,train,FALSE,Cube,1.3,0.6,0.7
3360,train,FALSE,Torus,0.7,0.6,0.2
3361,train,FALSE,Sphere,1.2,1.2,0.2
3362,train,FALSE,Cube,1.2,0.9,0.7
3363,train,FALSE,Sphere,1.6,0.6,0.6
3364,train,FALSE,Cylinder,1.2,1,0.4
3365,train,FALSE,Side_Cylinder,0.6,0.8,0.3
3366,train,FALSE,Cube,1.2,0.8,0.7
3367,train,FALSE,Sphere,0.9,1.2,0.6
3368,train,FALSE,Side_Cylinder,0.8,0.7,0.4
3369,train,FALSE,Cylinder,0.4,0.9,0.6
3370,train,FALSE,Side_Cylinder,1.2,0.9,0.6
3371,train,FALSE,Torus,1.3,1.1,0.7
3372,train,FALSE,Cone,1.4,1.3,0.6
3373,train,FALSE,Torus,1.8,1.4,0.3
3374,train,FALSE,Cylinder,0.6,1,0.3
3375,train,FALSE,Cube,0.7,1.3,0.5
3376,train,FALSE,Torus,1.2,1.3,0.4
3377,train,FALSE,Cylinder,1.3,0.8,0.5
3378,train,FALSE,Cylinder,1.2,1,0.8
3379,train,FALSE,Cube,1.8,1.3,0.6
3380,train,FALSE,Cylinder,1.8,0.9,0.6
3381,train,FALSE,Cone,0.4,0.6,0.6
3382,train,FALSE,Torus,1.6,1.2,0.3
3383,train,FALSE,Cube,1.2,1,0.4
3384,train,FALSE,Torus,1.3,1.1,0.5
3385,train,FALSE,Side_Cylinder,1.6,1.4,0.8
3386,train,FALSE,Torus,0.8,0.7,0.2
3387,train,FALSE,Cone,1.7,0.9,0.7
3388,train,FALSE,Cylinder,0.8,0.8,0.4
3389,train,FALSE,Side_Cylinder,0.6,1.1,0.5
3390,train,FALSE,Side_Cylinder,1.8,1.1,0.3
3391,train,FALSE,Cone,0.4,1.4,0.2
3392,train,FALSE,Cube,1.3,0.7,0.3
3393,train,FALSE,Torus,1.4,1.3,0.8
3394,train,FALSE,Cylinder,1.3,1.4,0.6
3395,train,FALSE,Cube,0.6,1.3,0.8
3396,train,FALSE,Cube,0.8,1,0.5
3397,train,FALSE,Cylinder,1.4,0.7,0.2
3398,train,FALSE,Cube,0.5,0.6,0.5
3399,train,FALSE,Side_Cylinder,0.8,0.8,0.3
3400,train,FALSE,Sphere,0.5,0.7,0.4
3401,train,FALSE,Cube,1.6,1.2,0.4
3402,train,FALSE,Sphere,1.5,1.2,0.3
3403,train,FALSE,Torus,0.6,1.4,0.4
3404,train,FALSE,Cube,0.4,0.7,0.7
3405,train,FALSE,Side_Cylinder,1,1,0.2
3406,train,FALSE,Cone,1,1.4,0.6
3407,train,FALSE,Torus,1.8,1.2,0.5
3408,train,FALSE,Cylinder,0.4,1.4,0.4
3409,train,FALSE,Cylinder,0.7,1.4,0.6
3410,train,FALSE,Cone,0.7,1.1,0.2
3411,train,FALSE,Torus,1.5,0.8,0.5
3412,train,FALSE,Cone,0.7,1.1,0.5
3413,train,FALSE,Cylinder,0.8,1.4,0.7
3414,train,FALSE,Cone,0.9,1.3,0.7
3415,train,FALSE,Sphere,1.5,1.3,0.3
3416,train,FALSE,Cone,0.4,1.4,0.4
3417,train,FALSE,Cube,1.2,0.7,0.8
3418,train,FALSE,Side_Cylinder,1.2,1.4,0.2
3419,train,FALSE,Cube,0.8,0.6,0.5
3420,train,FALSE,Cylinder,0.5,0.6,0.4
3421,train,FALSE,Cone,0.5,0.9,0.6
3422,train,FALSE,Cone,0.7,1.1,0.3
3423,train,FALSE,Cube,0.9,0.6,0.5
3424,train,FALSE,Torus,0.9,0.9,0.2
3425,train,FALSE,Cube,0.9,1.2,0.8
3426,train,FALSE,Cube,0.7,0.6,0.7
3427,train,FALSE,Cube,1.5,1.1,0.4
3428,train,FALSE,Cylinder,1.7,0.9,0.4
3429,train,FALSE,Torus,0.5,0.7,0.2
3430,train,FALSE,Torus,1.8,1,0.3
3431,train,FALSE,Cylinder,1.5,0.9,0.3
3432,train,FALSE,Cylinder,0.5,0.7,0.8
3433,train,FALSE,Sphere,1.5,0.9,0.7
3434,train,FALSE,Cylinder,1.5,0.7,0.6
3435,train,FALSE,Sphere,1.3,0.9,0.3
3436,train,FALSE,Cylinder,1.3,1.3,0.8
3437,train,FALSE,Cube,0.4,1.2,0.8
3438,train,FALSE,Side_Cylinder,1.5,0.8,0.3
3439,train,FALSE,Cylinder,1.8,0.8,0.8
3440,train,FALSE,Side_Cylinder,0.6,0.8,0.7
3441,train,FALSE,Sphere,1.8,1.2,0.8
3442,train,FALSE,Sphere,1.7,1.4,0.8
3443,train,FALSE,Side_Cylinder,1.7,1.1,0.8
3444,train,FALSE,Torus,0.6,1.1,0.5
3445,train,FALSE,Torus,1.4,1.1,0.8
3446,train,FALSE,Sphere,0.5,0.8,0.8
3447,train,FALSE,Torus,0.8,1.3,0.3
3448,train,FALSE,Sphere,0.4,0.7,0.6
3449,train,FALSE,Side_Cylinder,0.5,1,0.7
3450,train,FALSE,Cone,1.7,1.4,0.2
3451,train,FALSE,Side_Cylinder,0.5,0.6,0.2
3452,train,FALSE,Sphere,0.4,0.9,0.6
3453,train,FALSE,Cube,1,1.1,0.3
3454,train,FALSE,Side_Cylinder,1.8,0.7,0.7
3455,train,FALSE,Side_Cylinder,1,1.3,0.3
3456,train,FALSE,Sphere,1.2,1,0.8
3457,train,FALSE,Torus,0.5,0.6,0.7
3458,train,FALSE,Cylinder,0.9,0.8,0.5
3459,train,FALSE,Side_Cylinder,1.2,0.6,0.2
3460,train,FALSE,Sphere,1.3,1,0.3
3461,train,FALSE,Cylinder,1.6,0.8,0.8
3462,train,FALSE,Sphere,1,0.9,0.3
3463,train,FALSE,Side_Cylinder,1.4,1,0.8
3464,train,FALSE,Cube,1.5,0.6,0.8
3465,train,FALSE,Cylinder,1.5,1.3,0.6
3466,train,FALSE,Torus,1.7,1.2,0.8
3467,train,FALSE,Cone,0.8,0.7,0.4
3468,train,FALSE,Side_Cylinder,1.8,1.2,0.8
3469,train,FALSE,Cylinder,1.2,1.3,0.7
3470,train,FALSE,Torus,0.4,0.9,0.3
3471,train,FALSE,Cylinder,0.9,0.9,0.2
3472,train,FALSE,Cone,0.5,1.4,0.2
3473,train,FALSE,Torus,0.6,1,0.2
3474,train,FALSE,Sphere,0.5,0.8,0.6
3475,train,FALSE,Cylinder,1.3,1.3,0.5
3476,train,FALSE,Sphere,0.5,0.6,0.4
3477,train,FALSE,Cube,1.6,1.1,0.6
3478,train,FALSE,Cube,0.9,0.9,0.8
3479,train,FALSE,Cone,0.4,0.7,0.5
3480,train,FALSE,Cube,1.7,1.1,0.5
3481,train,FALSE,Cube,1.8,0.8,0.6
3482,train,FALSE,Side_Cylinder,1.8,1,0.6
3483,train,FALSE,Sphere,1.8,1,0.7
3484,train,FALSE,Sphere,0.5,0.9,0.2
3485,train,FALSE,Cylinder,0.6,0.7,0.5
3486,train,FALSE,Sphere,0.6,0.8,0.8
3487,train,FALSE,Cylinder,1.3,0.9,0.4
3488,train,FALSE,Cylinder,1.5,0.7,0.5
3489,train,FALSE,Side_Cylinder,0.8,0.9,0.4
3490,train,FALSE,Cone,0.5,0.6,0.7
3491,train,FALSE,Sphere,0.4,0.6,0.3
3492,train,FALSE,Cube,1.7,0.9,0.6
3493,train,FALSE,Cone,0.5,1.2,0.5
3494,train,FALSE,Sphere,1.6,0.7,0.5
3495,train,FALSE,Cube,0.9,1.2,0.2
3496,train,FALSE,Cone,1.6,0.9,0.2
3497,train,FALSE,Side_Cylinder,0.4,0.9,0.8
3498,train,FALSE,Cube,0.7,1.4,0.2
3499,train,FALSE,Cone,0.9,0.8,0.5
3500,train,FALSE,Cylinder,1.7,1.2,0.4
3501,train,FALSE,Torus,1.3,1.2,0.2
3502,train,FALSE,Cube,0.7,0.6,0.4
3503,train,FALSE,Cylinder,1.2,1,0.2
3504,train,FALSE,Side_Cylinder,1.6,1.2,0.6
3505,train,FALSE,Torus,1.2,1.3,0.3
3506,train,FALSE,Side_Cylinder,1.6,1.4,0.2
3507,train,FALSE,Sphere,0.5,1.1,0.5
3508,train,FALSE,Sphere,0.6,0.7,0.2
3509,train,FALSE,Cylinder,1.6,0.9,0.2
3510,train,FALSE,Cube,0.4,1.1,0.2
3511,train,FALSE,Sphere,1.2,1.4,0.4
3512,train,FALSE,Sphere,1.3,0.7,0.2
3513,train,FALSE,Side_Cylinder,0.7,1.2,0.6
3514,train,FALSE,Side_Cylinder,0.4,1.2,0.2
3515,train,FALSE,Torus,0.4,1.2,0.8
3516,train,FALSE,Side_Cylinder,1.5,0.9,0.2
3517,train,FALSE,Torus,1.2,0.6,0.2
3518,train,FALSE,Side_Cylinder,1.2,1.1,0.6
3519,train,FALSE,Cone,1,0.8,0.6
3520,train,FALSE,Cone,1.3,0.7,0.4
3521,train,FALSE,Cone,0.5,1.4,0.6
3522,train,FALSE,Cone,1.2,0.6,0.4
3523,train,FALSE,Cone,1.6,1.1,0.4
3524,train,FALSE,Cone,1.3,0.8,0.8
3525,train,FALSE,Cone,1.4,1.4,0.3
3526,train,FALSE,Sphere,1.5,1.2,0.6
3527,train,FALSE,Cylinder,1.5,1.4,0.4
3528,train,FALSE,Cone,1.2,0.8,0.4
3529,train,FALSE,Side_Cylinder,0.6,1.2,0.8
3530,train,FALSE,Cube,1.8,0.9,0.3
3531,train,FALSE,Side_Cylinder,0.9,1,0.8
3532,train,FALSE,Sphere,0.7,1.3,0.6
3533,train,FALSE,Sphere,1.4,0.7,0.5
3534,train,FALSE,Cone,1.7,0.8,0.4
3535,train,FALSE,Torus,1.4,1,0.6
3536,train,FALSE,Cone,1.5,1.3,0.4
3537,train,FALSE,Sphere,1.6,1.2,0.2
3538,train,FALSE,Cube,1.3,1.3,0.5
3539,train,FALSE,Torus,0.9,1.1,0.3
3540,train,FALSE,Cylinder,0.5,0.6,0.5
3541,train,FALSE,Torus,1.4,0.7,0.8
3542,train,FALSE,Cube,0.5,0.6,0.7
3543,train,FALSE,Cylinder,1.5,1.4,0.6
3544,train,FALSE,Cylinder,1.8,0.9,0.8
3545,train,FALSE,Cylinder,0.7,1.3,0.6
3546,train,FALSE,Torus,1.8,0.6,0.5
3547,train,FALSE,Side_Cylinder,0.5,0.9,0.8
3548,train,FALSE,Side_Cylinder,1.2,1.4,0.7
3549,train,FALSE,Cylinder,1.6,0.8,0.4
3550,train,FALSE,Cone,0.9,0.8,0.2
3551,train,FALSE,Sphere,1.8,1.3,0.6
3552,train,FALSE,Cone,1.5,1.4,0.3
3553,train,FALSE,Cylinder,1.7,1.4,0.8
3554,train,FALSE,Cone,1.4,0.9,0.3
3555,train,FALSE,Torus,0.6,1.2,0.8
3556,train,FALSE,Cylinder,1,0.8,0.5
3557,train,FALSE,Sphere,1,1.3,0.2
3558,train,FALSE,Cube,1.3,0.6,0.3
3559,train,FALSE,Cone,1.5,1.2,0.2
3560,train,FALSE,Sphere,1.5,0.8,0.4
3561,train,FALSE,Sphere,0.6,1,0.2
3562,train,FALSE,Cone,0.4,0.6,0.3
3563,train,FALSE,Torus,0.6,1.1,0.2
3564,train,FALSE,Side_Cylinder,0.5,0.9,0.6
3565,train,FALSE,Side_Cylinder,1.5,0.9,0.6
3566,train,FALSE,Sphere,0.4,1.2,0.2
3567,train,FALSE,Cone,1.5,0.8,0.5
3568,train,FALSE,Cylinder,0.7,1,0.3
3569,train,FALSE,Cone,1.8,0.7,0.2
3570,train,FALSE,Torus,1.5,1.3,0.5
3571,train,FALSE,Cylinder,0.4,1.3,0.2
3572,train,FALSE,Cylinder,0.4,0.8,0.5
3573,train,FALSE,Cube,1.5,1,0.5
3574,train,FALSE,Cone,1.5,0.9,0.3
3575,train,FALSE,Cone,0.4,1,0.4
3576,train,FALSE,Torus,1.3,1.3,0.6
3577,train,FALSE,Torus,0.7,0.9,0.6
3578,train,FALSE,Sphere,0.5,0.8,0.7
3579,train,FALSE,Cylinder,0.6,0.7,0.8
3580,train,FALSE,Cone,1.7,0.8,0.7
3581,train,FALSE,Cube,0.8,0.6,0.2
3582,train,FALSE,Side_Cylinder,0.5,1.3,0.6
3583,train,FALSE,Torus,1.5,1.2,0.5
3584,train,FALSE,Torus,1.8,1,0.2
3585,train,FALSE,Torus,0.8,1.2,0.3
3586,train,FALSE,Cone,0.6,1.1,0.5
3587,train,FALSE,Side_Cylinder,1.4,0.7,0.2
3588,train,FALSE,Cube,1.4,0.7,0.3
3589,train,FALSE,Side_Cylinder,1.3,0.7,0.7
3590,train,FALSE,Cylinder,1.3,1.1,0.4
3591,train,FALSE,Cube,1.4,1.1,0.2
3592,train,FALSE,Sphere,1.7,1.2,0.5
3593,train,FALSE,Cone,1.6,0.7,0.5
3594,train,FALSE,Torus,0.8,1.4,0.8
3595,train,FALSE,Sphere,1.5,1.2,0.4
3596,train,FALSE,Torus,0.6,0.7,0.2
3597,train,FALSE,Cone,1.6,0.6,0.5
3598,train,FALSE,Cylinder,1.8,1.3,0.5
3599,train,FALSE,Torus,1.5,1.4,0.4
3600,train,FALSE,Cone,0.6,1.2,0.4
3601,train,FALSE,Side_Cylinder,1.4,1.1,0.2
3602,train,FALSE,Torus,1.3,1.3,0.3
3603,train,FALSE,Cube,1,0.8,0.6
3604,train,FALSE,Side_Cylinder,1.4,0.7,0.5
3605,train,FALSE,Cube,1.2,0.9,0.2
3606,train,FALSE,Cone,1,1.1,0.7
3607,train,FALSE,Sphere,0.7,0.8,0.7
3608,train,FALSE,Side_Cylinder,0.6,0.8,0.6
3609,train,FALSE,Torus,1.6,0.7,0.5
3610,train,FALSE,Cube,1.7,0.8,0.3
3611,train,FALSE,Side_Cylinder,0.5,1,0.8
3612,train,FALSE,Cube,1.5,1.2,0.2
3613,train,FALSE,Cube,0.4,0.9,0.5
3614,train,FALSE,Side_Cylinder,1.3,0.6,0.7
3615,train,FALSE,Torus,1.5,0.9,0.7
3616,train,FALSE,Cone,0.5,1,0.3
3617,train,FALSE,Cylinder,1.2,0.8,0.3
3618,train,FALSE,Cone,0.9,0.6,0.4
3619,train,FALSE,Cylinder,0.8,1.4,0.2
3620,train,FALSE,Torus,0.8,0.7,0.5
3621,train,FALSE,Cube,0.6,0.6,0.3
3622,train,FALSE,Side_Cylinder,1.6,1.3,0.8
3623,train,FALSE,Side_Cylinder,0.9,0.8,0.4
3624,train,FALSE,Sphere,1.2,1,0.4
3625,train,FALSE,Cone,0.5,1.4,0.7
3626,train,FALSE,Side_Cylinder,0.7,0.7,0.7
3627,train,FALSE,Cube,0.6,0.8,0.7
3628,train,FALSE,Cube,0.4,1.4,0.7
3629,train,FALSE,Sphere,0.6,1.1,0.8
3630,train,FALSE,Cylinder,1.7,1.4,0.6
3631,train,FALSE,Side_Cylinder,1.8,0.6,0.5
3632,train,FALSE,Side_Cylinder,0.6,1.2,0.7
3633,train,FALSE,Cylinder,1.8,0.7,0.5
3634,train,FALSE,Cylinder,0.6,1.1,0.6
3635,train,FALSE,Side_Cylinder,0.6,0.9,0.3
3636,train,FALSE,Side_Cylinder,0.9,1.3,0.7
3637,train,FALSE,Cube,0.4,0.8,0.4
3638,train,FALSE,Cube,0.7,0.7,0.6
3639,train,FALSE,Cylinder,0.8,0.7,0.3
3640,train,FALSE,Cube,0.5,1,0.2
3641,train,FALSE,Cone,0.7,0.9,0.4
3642,train,FALSE,Side_Cylinder,0.4,1.4,0.5
3643,train,FALSE,Cube,1.6,1,0.4
3644,train,FALSE,Sphere,0.9,1.2,0.5
3645,train,FALSE,Side_Cylinder,0.8,1.1,0.2
3646,train,FALSE,Cone,1.2,1,0.8
3647,train,FALSE,Side_Cylinder,1.3,1.4,0.6
3648,train,FALSE,Cone,0.6,0.7,0.8
3649,train,FALSE,Sphere,0.6,1.4,0.4
3650,train,FALSE,Cone,1.4,0.8,0.5
3651,train,FALSE,Side_Cylinder,0.7,1.1,0.6
3652,train,FALSE,Cube,1.8,1.1,0.2
3653,train,FALSE,Cube,0.9,0.7,0.4
3654,train,FALSE,Cone,0.9,0.7,0.3
3655,train,FALSE,Cube,0.5,1,0.5
3656,train,FALSE,Sphere,1.6,0.9,0.8
3657,train,FALSE,Side_Cylinder,1.3,1.3,0.8
3658,train,FALSE,Cylinder,0.9,1.2,0.7
3659,train,FALSE,Cylinder,1,1.3,0.7
3660,train,FALSE,Cone,1.7,1.2,0.2
3661,train,FALSE,Cube,1,1,0.2
3662,train,FALSE,Cube,1.5,0.7,0.8
3663,train,FALSE,Cone,0.7,1.3,0.7
3664,train,FALSE,Cone,0.9,1.4,0.3
3665,train,FALSE,Cylinder,0.8,0.8,0.6
3666,train,FALSE,Torus,0.8,1.2,0.8
3667,train,FALSE,Cylinder,1.5,1.1,0.3
3668,train,FALSE,Sphere,1.3,0.8,0.5
3669,train,FALSE,Side_Cylinder,0.5,1.1,0.3
3670,train,FALSE,Torus,1.6,1.2,0.2
3671,train,FALSE,Cube,1.5,0.8,0.3
3672,train,FALSE,Cone,0.4,1.1,0.2
3673,train,FALSE,Cylinder,0.4,1.1,0.4
3674,train,FALSE,Cylinder,1.5,0.7,0.2
3675,train,FALSE,Cube,0.5,0.7,0.5
3676,train,FALSE,Side_Cylinder,1.6,1.4,0.4
3677,train,FALSE,Side_Cylinder,1.5,1.3,0.6
3678,train,FALSE,Side_Cylinder,1,1.3,0.2
3679,train,FALSE,Torus,1.4,1.4,0.5
3680,train,FALSE,Cube,1.4,1.1,0.6
3681,train,FALSE,Sphere,0.4,1.1,0.6
3682,train,FALSE,Sphere,1.5,1.4,0.5
3683,train,FALSE,Cube,0.4,1.4,0.6
3684,train,FALSE,Side_Cylinder,0.4,1.3,0.3
3685,train,FALSE,Sphere,1.4,1.3,0.4
3686,train,FALSE,Cube,0.4,0.9,0.3
3687,train,FALSE,Side_Cylinder,0.9,0.8,0.6
3688,train,FALSE,Torus,1.6,1,0.2
3689,train,FALSE,Cone,1.2,0.9,0.4
3690,train,FALSE,Cylinder,1,0.7,0.2
3691,train,FALSE,Cube,0.7,0.8,0.3
3692,train,FALSE,Side_Cylinder,1.5,1.3,0.7
3693,train,FALSE,Cube,0.9,1.4,0.5
3694,train,FALSE,Cylinder,0.5,0.9,0.4
3695,train,FALSE,Torus,0.8,1.3,0.4
3696,train,FALSE,Cone,0.5,1.3,0.8
3697,train,FALSE,Sphere,0.6,0.6,0.8
3698,train,FALSE,Cylinder,0.7,1.4,0.4
3699,train,FALSE,Torus,1.3,0.8,0.2
3700,train,FALSE,Cylinder,1.7,1,0.7
3701,train,FALSE,Sphere,0.7,1.4,0.2
3702,train,FALSE,Sphere,0.4,1.3,0.4
3703,train,FALSE,Cube,1.3,1.3,0.3
3704,train,FALSE,Cone,0.4,0.8,0.5
3705,train,FALSE,Torus,0.8,1.3,0.2
3706,train,FALSE,Side_Cylinder,1.5,1,0.3
3707,train,FALSE,Side_Cylinder,0.4,0.8,0.8
3708,train,FALSE,Sphere,1.6,1.2,0.4
3709,train,FALSE,Torus,1.8,0.9,0.4
3710,train,FALSE,Cube,0.8,1.1,0.4
3711,train,FALSE,Cube,0.5,0.9,0.4
3712,train,FALSE,Side_Cylinder,1.3,1.2,0.7
