trial_num,data_segment,violation,left_shape,right_shape,left_height,right_height,left_speed,right_speed,rand_violation_choice
3235,train,False,Cone,Sphere,1.5,1.25,2.5,2.5,N.A.
3236,train,False,Cube,Cube,0.5,0.5,1.0,0.5,N.A.
3237,train,False,Sphere,Side_Cylinder,0.5,1.25,2.0,2.0,N.A.
3238,train,False,Inverted_Cone,Cube,1.5,1.5,0.5,0.5,N.A.
3239,train,False,Cylinder,Cone,1.5,0.75,1.0,1.0,N.A.
3240,train,False,Cylinder,Sphere,0.5,0.5,2.0,2.0,N.A.
3241,train,False,Sphere,Side_Cylinder,1.0,1.5,1.5,1.5,N.A.
3242,train,False,Cylinder,Cube,0.75,0.75,2.5,1.0,N.A.
3243,train,False,Side_Cylinder,Side_Cylinder,0.75,0.75,1.5,2.5,N.A.
3244,train,False,Cone,Sphere,1.0,1.0,2.5,1.5,N.A.
3245,train,False,Cube,Cube,1.5,1.5,1.5,2.5,N.A.
3246,train,False,Cylinder,Side_Cylinder,0.5,0.5,0.5,1.0,N.A.
3247,train,False,Inverted_Cone,Cube,0.75,0.5,2.5,2.5,N.A.
3248,train,False,Sphere,Cone,1.0,0.75,1.5,1.5,N.A.
3249,train,False,Cylinder,Sphere,1.5,1.5,2.5,0.5,N.A.
3250,train,False,Cylinder,Cone,1.25,1.0,0.5,0.5,N.A.
3251,train,False,Cylinder,Cone,1.25,0.75,2.0,2.0,N.A.
3252,train,False,Cone,Cylinder,0.75,0.75,0.5,2.5,N.A.
3253,train,False,Side_Cylinder,Inverted_Cone,1.0,1.25,0.5,0.5,N.A.
3254,train,False,Cube,Cube,1.5,1.5,1.0,0.5,N.A.
3255,train,False,Side_Cylinder,Cone,1.25,1.0,2.0,2.0,N.A.
3256,train,False,Cube,Cylinder,0.75,0.75,2.5,0.5,N.A.
3257,train,False,Side_Cylinder,Sphere,1.5,1.5,2.5,1.0,N.A.
3258,train,False,Cone,Cone,0.75,0.75,1.5,1.5,N.A.
3259,train,False,Cone,Sphere,0.5,0.5,1.5,2.0,N.A.
3260,train,False,Cone,Cylinder,0.75,0.75,1.5,1.0,N.A.
3261,train,False,Side_Cylinder,Side_Cylinder,1.5,1.0,1.0,1.0,N.A.
3262,train,False,Cone,Cone,1.5,1.0,0.5,0.5,N.A.
3263,train,False,Cone,Cylinder,0.75,0.75,1.0,0.5,N.A.
3264,train,False,Cylinder,Cube,1.0,0.75,1.0,1.0,N.A.
3265,train,False,Sphere,Cone,0.5,0.75,1.5,1.5,N.A.
3266,train,False,Side_Cylinder,Sphere,1.0,1.25,2.5,2.5,N.A.
3267,train,False,Sphere,Side_Cylinder,1.25,1.0,2.5,2.5,N.A.
3268,train,False,Cone,Cylinder,0.5,1.25,2.5,2.5,N.A.
3269,train,False,Side_Cylinder,Inverted_Cone,0.75,1.5,1.0,1.0,N.A.
3270,train,False,Sphere,Side_Cylinder,1.25,1.25,2.5,1.5,N.A.
3271,train,False,Cylinder,Sphere,1.25,1.25,0.5,2.5,N.A.
3272,train,False,Cylinder,Cone,1.0,1.0,0.5,2.0,N.A.
3273,train,False,Cone,Sphere,1.0,0.75,2.5,2.5,N.A.
3274,train,False,Side_Cylinder,Cube,0.75,0.75,1.5,1.5,N.A.
3275,train,False,Cube,Cube,1.0,0.75,1.5,1.5,N.A.
3276,train,False,Sphere,Cylinder,0.75,0.5,1.5,1.5,N.A.
3277,train,False,Cone,Cube,1.0,0.5,1.0,1.0,N.A.
3278,train,False,Sphere,Cylinder,1.0,1.0,1.0,1.0,N.A.
3279,train,False,Cube,Inverted_Cone,1.25,1.25,1.5,2.5,N.A.
3280,train,False,Cone,Side_Cylinder,1.0,1.0,2.0,2.0,N.A.
3281,train,False,Sphere,Cube,1.0,1.5,2.5,2.5,N.A.
3282,train,False,Sphere,Cylinder,0.75,0.75,1.5,2.5,N.A.
3283,train,False,Cone,Cone,1.25,1.5,2.0,2.0,N.A.
3284,train,False,Cube,Cube,0.75,1.5,0.5,0.5,N.A.
3285,train,False,Cone,Side_Cylinder,0.5,0.5,1.0,0.5,N.A.
3286,train,False,Sphere,Cube,0.75,1.25,2.0,2.0,N.A.
3287,train,False,Inverted_Cone,Side_Cylinder,1.0,1.5,1.0,1.0,N.A.
3288,train,False,Cylinder,Cylinder,1.5,1.5,1.5,1.5,N.A.
3289,train,False,Sphere,Cylinder,1.25,0.75,2.5,2.5,N.A.
3290,train,False,Inverted_Cone,Cube,0.75,0.75,2.5,1.5,N.A.
3291,train,False,Inverted_Cone,Cylinder,0.75,1.0,2.5,2.5,N.A.
3292,train,False,Cube,Inverted_Cone,0.75,0.75,2.0,1.5,N.A.
3293,train,False,Cone,Cone,1.5,1.5,0.5,1.0,N.A.
3294,train,False,Cube,Cylinder,1.0,1.25,1.0,1.0,N.A.
3295,train,False,Cylinder,Cylinder,0.5,0.5,0.5,2.0,N.A.
3296,train,False,Cube,Inverted_Cone,1.5,1.25,1.5,1.5,N.A.
3297,train,False,Cylinder,Side_Cylinder,1.5,1.5,2.0,2.0,N.A.
3298,train,False,Cylinder,Cube,1.0,1.0,1.5,2.5,N.A.
3299,train,False,Cone,Cube,1.0,1.0,1.0,1.0,N.A.
3300,train,False,Side_Cylinder,Sphere,1.0,0.5,1.5,1.5,N.A.
3301,train,False,Cone,Cone,1.0,1.0,1.5,2.5,N.A.
3302,train,False,Cone,Side_Cylinder,0.5,1.25,0.5,0.5,N.A.
3303,train,False,Cube,Cylinder,0.5,1.0,2.5,2.5,N.A.
3304,train,False,Cylinder,Inverted_Cone,1.25,1.0,2.0,2.0,N.A.
3305,train,False,Inverted_Cone,Sphere,0.75,0.75,2.0,2.5,N.A.
3306,train,False,Cone,Cube,1.5,0.5,1.0,1.0,N.A.
3307,train,False,Side_Cylinder,Cone,0.75,0.75,1.0,0.5,N.A.
3308,train,False,Cylinder,Sphere,0.75,0.75,2.0,2.0,N.A.
3309,train,False,Cone,Side_Cylinder,0.5,1.0,0.5,0.5,N.A.
3310,train,False,Cone,Cylinder,0.75,0.75,1.5,0.5,N.A.
3311,train,False,Cube,Side_Cylinder,1.0,1.0,1.5,2.5,N.A.
3312,train,False,Sphere,Cone,1.5,1.5,1.0,1.5,N.A.
3313,train,False,Sphere,Cone,1.5,1.5,2.5,2.5,N.A.
3314,train,False,Cube,Side_Cylinder,1.25,1.25,1.0,0.5,N.A.
3315,train,False,Cone,Cylinder,1.25,1.25,2.0,1.5,N.A.
3316,train,False,Side_Cylinder,Cylinder,0.5,0.5,2.5,2.5,N.A.
3317,train,False,Cube,Cylinder,0.75,0.75,1.5,0.5,N.A.
3318,train,False,Cylinder,Sphere,0.5,0.5,1.0,2.0,N.A.
3319,train,False,Side_Cylinder,Cone,0.75,1.5,1.0,1.0,N.A.
3320,train,False,Cube,Inverted_Cone,1.25,0.75,0.5,0.5,N.A.
3321,train,False,Cone,Cube,0.75,1.0,1.5,1.5,N.A.
3322,train,False,Cone,Side_Cylinder,1.25,1.25,2.5,2.5,N.A.
3323,train,False,Inverted_Cone,Inverted_Cone,0.75,0.75,1.5,0.5,N.A.
3324,train,False,Cone,Cone,0.75,0.75,1.0,1.5,N.A.
3325,train,False,Sphere,Sphere,0.75,1.5,2.0,2.0,N.A.
3326,train,False,Cylinder,Sphere,1.25,0.75,2.0,2.0,N.A.
3327,train,False,Sphere,Cube,0.5,1.5,2.5,2.5,N.A.
3328,train,False,Cube,Cube,0.75,0.75,1.0,2.5,N.A.
3329,train,False,Cone,Side_Cylinder,0.75,1.5,0.5,0.5,N.A.
3330,train,False,Cone,Side_Cylinder,0.75,0.75,2.0,0.5,N.A.
3331,train,False,Sphere,Cube,1.25,0.75,1.0,1.0,N.A.
3332,train,False,Side_Cylinder,Sphere,1.0,1.0,2.0,1.0,N.A.
3333,train,False,Side_Cylinder,Cylinder,1.25,1.5,1.0,1.0,N.A.
3334,train,False,Side_Cylinder,Cone,1.25,1.25,1.5,1.0,N.A.
3335,train,False,Side_Cylinder,Sphere,0.5,0.5,0.5,2.5,N.A.
3336,train,False,Cylinder,Cone,1.5,1.5,1.5,2.0,N.A.
3337,train,False,Cylinder,Side_Cylinder,0.5,0.5,1.0,0.5,N.A.
3338,train,False,Cube,Cube,1.0,0.5,2.5,2.5,N.A.
3339,train,False,Cube,Sphere,0.75,1.0,0.5,0.5,N.A.
3340,train,False,Side_Cylinder,Inverted_Cone,1.5,0.5,1.5,1.5,N.A.
3341,train,False,Inverted_Cone,Side_Cylinder,1.25,0.75,1.0,1.0,N.A.
3342,train,False,Cube,Cylinder,0.75,0.75,2.0,2.5,N.A.
3343,train,False,Inverted_Cone,Inverted_Cone,1.5,0.75,2.5,2.5,N.A.
3344,train,False,Cylinder,Cone,1.0,1.0,0.5,2.5,N.A.
3345,train,False,Side_Cylinder,Sphere,0.75,1.25,2.0,2.0,N.A.
3346,train,False,Cylinder,Side_Cylinder,0.5,1.0,0.5,0.5,N.A.
3347,train,False,Cube,Inverted_Cone,1.5,1.5,0.5,1.5,N.A.
3348,train,False,Cylinder,Cylinder,1.5,0.5,1.0,1.0,N.A.
3349,train,False,Inverted_Cone,Inverted_Cone,1.0,1.0,1.5,2.0,N.A.
3350,train,False,Cube,Side_Cylinder,0.75,0.75,1.5,1.0,N.A.
3351,train,False,Cone,Cone,1.5,1.5,2.5,0.5,N.A.
3352,train,False,Side_Cylinder,Cone,1.0,1.0,2.0,2.0,N.A.
3353,train,False,Side_Cylinder,Cube,1.25,1.0,1.0,1.0,N.A.
3354,train,False,Cube,Sphere,0.5,0.5,0.5,2.0,N.A.
3355,train,False,Cylinder,Cylinder,1.0,1.0,1.5,1.5,N.A.
3356,train,False,Cube,Cylinder,1.0,0.5,0.5,0.5,N.A.
3357,train,False,Cone,Cube,0.5,0.5,2.0,2.5,N.A.
3358,train,False,Cylinder,Sphere,0.5,0.5,1.5,1.5,N.A.
3359,train,False,Cube,Sphere,1.25,0.75,1.0,1.0,N.A.
3360,train,False,Cone,Cone,0.75,0.75,1.5,0.5,N.A.
3361,train,False,Sphere,Cone,1.5,1.25,0.5,0.5,N.A.
3362,train,False,Sphere,Cylinder,0.5,0.75,2.5,2.5,N.A.
3363,train,False,Cylinder,Sphere,0.75,1.5,1.5,1.5,N.A.
3364,train,False,Cone,Cone,1.25,0.75,2.0,2.0,N.A.
3365,train,False,Sphere,Cone,1.0,1.25,2.0,2.0,N.A.
3366,train,False,Cylinder,Side_Cylinder,1.5,0.75,2.5,2.5,N.A.
3367,train,False,Cube,Cylinder,1.25,1.0,1.0,1.0,N.A.
3368,train,False,Cube,Cylinder,1.5,1.5,2.5,0.5,N.A.
3369,train,False,Inverted_Cone,Side_Cylinder,1.0,1.25,2.0,2.0,N.A.
3370,train,False,Side_Cylinder,Cone,1.0,1.5,1.5,1.5,N.A.
3371,train,False,Sphere,Cube,0.5,0.5,1.0,0.5,N.A.
3372,train,False,Side_Cylinder,Cone,1.5,1.5,2.0,2.5,N.A.
3373,train,False,Inverted_Cone,Side_Cylinder,0.5,0.75,2.5,2.5,N.A.
3374,train,False,Inverted_Cone,Inverted_Cone,0.75,0.75,1.5,1.5,N.A.
3375,train,False,Cylinder,Side_Cylinder,0.5,0.75,2.5,2.5,N.A.
3376,train,False,Cylinder,Inverted_Cone,0.5,0.5,2.5,1.0,N.A.
3377,train,False,Cone,Side_Cylinder,1.25,1.25,1.0,1.5,N.A.
3378,train,False,Side_Cylinder,Side_Cylinder,1.0,0.75,2.5,2.5,N.A.
3379,train,False,Cone,Side_Cylinder,1.25,1.25,0.5,1.5,N.A.
3380,train,False,Cylinder,Side_Cylinder,0.75,0.75,2.0,2.0,N.A.
3381,train,False,Cone,Cube,1.25,1.25,2.5,0.5,N.A.
3382,train,False,Side_Cylinder,Cylinder,0.75,0.5,2.0,2.0,N.A.
3383,train,False,Sphere,Cylinder,0.75,0.75,2.0,2.5,N.A.
3384,train,False,Sphere,Sphere,0.5,0.75,2.5,2.5,N.A.
3385,train,False,Cone,Sphere,0.75,1.25,1.5,1.5,N.A.
3386,train,False,Cylinder,Cylinder,1.25,1.25,0.5,2.5,N.A.
3387,train,False,Cylinder,Cylinder,0.5,1.0,1.0,1.0,N.A.
3388,train,False,Cylinder,Cone,0.75,1.5,1.5,1.5,N.A.
3389,train,False,Cube,Sphere,1.25,1.25,2.5,1.5,N.A.
3390,train,False,Sphere,Sphere,0.75,0.75,2.0,0.5,N.A.
3391,train,False,Sphere,Side_Cylinder,1.0,1.25,0.5,0.5,N.A.
3392,train,False,Cone,Inverted_Cone,1.5,1.5,2.5,1.0,N.A.
3393,train,False,Side_Cylinder,Inverted_Cone,1.5,1.5,1.0,1.5,N.A.
3394,train,False,Side_Cylinder,Inverted_Cone,0.5,0.75,1.5,1.5,N.A.
3395,train,False,Inverted_Cone,Cone,0.5,1.0,2.0,2.0,N.A.
3396,train,False,Cone,Inverted_Cone,1.0,1.0,2.0,1.5,N.A.
3397,train,False,Cone,Sphere,1.5,1.5,0.5,0.5,N.A.
3398,train,False,Inverted_Cone,Cube,0.5,0.5,2.5,2.5,N.A.
3399,train,False,Cylinder,Side_Cylinder,1.5,1.5,2.5,2.5,N.A.
3400,train,False,Cylinder,Inverted_Cone,1.5,0.5,0.5,0.5,N.A.
3401,train,False,Side_Cylinder,Cube,1.5,0.5,1.0,1.0,N.A.
3402,train,False,Cylinder,Cylinder,1.5,1.25,2.0,2.0,N.A.
3403,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,1.5,1.5,N.A.
3404,train,False,Cylinder,Sphere,0.5,1.5,0.5,0.5,N.A.
3405,train,False,Side_Cylinder,Cube,0.75,1.25,1.0,1.0,N.A.
3406,train,False,Cone,Cube,1.25,0.5,1.5,1.5,N.A.
3407,train,False,Side_Cylinder,Side_Cylinder,0.5,1.5,1.5,1.5,N.A.
3408,train,False,Side_Cylinder,Side_Cylinder,1.25,1.25,1.0,0.5,N.A.
3409,train,False,Sphere,Inverted_Cone,0.75,0.75,2.0,2.0,N.A.
3410,train,False,Sphere,Sphere,1.5,1.0,2.5,2.5,N.A.
3411,train,False,Sphere,Side_Cylinder,0.75,0.75,0.5,0.5,N.A.
3412,train,False,Cone,Cylinder,1.0,1.0,0.5,2.5,N.A.
3413,train,False,Cone,Inverted_Cone,1.0,1.0,2.5,1.5,N.A.
3414,train,False,Cylinder,Cylinder,0.5,0.5,1.0,1.0,N.A.
3415,train,False,Cone,Inverted_Cone,1.25,1.0,1.0,1.0,N.A.
3416,train,False,Cube,Cylinder,1.25,1.25,2.0,2.5,N.A.
3417,train,False,Cylinder,Side_Cylinder,0.5,1.25,2.5,2.5,N.A.
3418,train,False,Inverted_Cone,Cube,1.0,1.0,0.5,0.5,N.A.
3419,train,False,Cylinder,Cone,1.5,1.5,2.5,2.5,N.A.
3420,train,False,Cylinder,Cone,1.0,1.0,0.5,1.5,N.A.
3421,train,False,Side_Cylinder,Side_Cylinder,0.5,0.5,2.0,1.5,N.A.
3422,train,False,Side_Cylinder,Cylinder,1.5,1.25,2.0,2.0,N.A.
3423,train,False,Inverted_Cone,Cube,0.5,1.5,1.0,1.0,N.A.
3424,train,False,Side_Cylinder,Side_Cylinder,0.75,0.75,2.0,1.5,N.A.
3425,train,False,Cube,Cube,1.5,0.5,0.5,0.5,N.A.
3426,train,False,Cube,Inverted_Cone,1.0,1.0,0.5,1.0,N.A.
3427,train,False,Inverted_Cone,Inverted_Cone,0.5,1.25,1.5,1.5,N.A.
3428,train,False,Cone,Cone,0.5,1.5,2.5,2.5,N.A.
3429,train,False,Side_Cylinder,Inverted_Cone,1.5,1.5,0.5,2.5,N.A.
3430,train,False,Cone,Cylinder,1.5,1.5,1.5,1.0,N.A.
3431,train,False,Inverted_Cone,Cylinder,0.75,0.75,1.5,0.5,N.A.
3432,train,False,Inverted_Cone,Cone,1.0,1.5,2.0,2.0,N.A.
3433,train,False,Cylinder,Cone,0.75,0.75,2.0,0.5,N.A.
3434,train,False,Cylinder,Sphere,1.25,1.25,2.5,0.5,N.A.
3435,train,False,Cube,Cube,0.5,1.5,1.5,1.5,N.A.
3436,train,False,Sphere,Cube,0.5,1.5,1.5,1.5,N.A.
3437,train,False,Side_Cylinder,Inverted_Cone,1.25,1.25,2.5,1.0,N.A.
3438,train,False,Sphere,Cylinder,1.0,0.75,1.5,1.5,N.A.
3439,train,False,Sphere,Sphere,1.0,1.0,1.0,1.5,N.A.
3440,train,False,Cone,Side_Cylinder,1.25,1.25,0.5,2.5,N.A.
3441,train,False,Inverted_Cone,Inverted_Cone,0.75,0.75,1.0,2.0,N.A.
3442,train,False,Cylinder,Inverted_Cone,1.0,0.5,2.0,2.0,N.A.
3443,train,False,Cylinder,Side_Cylinder,0.5,0.5,1.5,2.0,N.A.
3444,train,False,Sphere,Cylinder,1.25,1.25,1.0,2.0,N.A.
3445,train,False,Sphere,Side_Cylinder,1.25,1.0,1.0,1.0,N.A.
3446,train,False,Side_Cylinder,Inverted_Cone,1.25,1.25,1.0,1.0,N.A.
3447,train,False,Inverted_Cone,Cylinder,1.25,1.25,1.0,1.0,N.A.
3448,train,False,Side_Cylinder,Inverted_Cone,1.5,1.5,2.5,1.5,N.A.
3449,train,False,Cylinder,Inverted_Cone,1.5,0.5,2.0,2.0,N.A.
3450,train,False,Cylinder,Cylinder,0.5,1.25,2.0,2.0,N.A.
3451,train,False,Inverted_Cone,Cylinder,1.5,1.5,0.5,1.5,N.A.
3452,train,False,Side_Cylinder,Cylinder,0.5,0.5,1.0,1.0,N.A.
3453,train,False,Cube,Side_Cylinder,1.5,1.5,2.5,1.0,N.A.
3454,train,False,Cone,Cube,0.75,0.75,1.0,2.5,N.A.
3455,train,False,Cube,Sphere,0.5,0.5,0.5,1.5,N.A.
3456,train,False,Cylinder,Side_Cylinder,0.75,0.75,1.0,1.0,N.A.
3457,train,False,Side_Cylinder,Inverted_Cone,1.0,1.5,0.5,0.5,N.A.
3458,train,False,Sphere,Cone,0.5,1.5,1.5,1.5,N.A.
3459,train,False,Cone,Cube,0.5,0.5,1.5,1.5,N.A.
3460,train,False,Cube,Sphere,1.25,1.25,1.5,0.5,N.A.
3461,train,False,Inverted_Cone,Side_Cylinder,0.5,1.5,1.5,1.5,N.A.
3462,train,False,Side_Cylinder,Cylinder,0.75,0.75,0.5,1.5,N.A.
3463,train,False,Cone,Cylinder,0.75,1.5,2.5,2.5,N.A.
3464,train,False,Cone,Cube,0.75,0.5,0.5,0.5,N.A.
3465,train,False,Inverted_Cone,Side_Cylinder,1.25,1.25,0.5,2.5,N.A.
3466,train,False,Cylinder,Cylinder,1.25,1.25,1.0,2.5,N.A.
3467,train,False,Cone,Sphere,1.25,0.5,2.5,2.5,N.A.
3468,train,False,Cone,Cone,0.75,0.75,2.5,1.5,N.A.
3469,train,False,Cube,Side_Cylinder,1.25,1.25,2.0,2.5,N.A.
3470,train,False,Inverted_Cone,Sphere,1.25,1.5,2.5,2.5,N.A.
3471,train,False,Cylinder,Sphere,0.75,0.75,1.5,2.5,N.A.
3472,train,False,Side_Cylinder,Sphere,1.25,1.5,1.0,1.0,N.A.
3473,train,False,Cylinder,Side_Cylinder,1.5,0.5,0.5,0.5,N.A.
3474,train,False,Cube,Cube,1.5,1.5,2.0,1.5,N.A.
3475,train,False,Inverted_Cone,Inverted_Cone,0.75,1.0,0.5,0.5,N.A.
3476,train,False,Cone,Inverted_Cone,1.5,0.75,0.5,0.5,N.A.
3477,train,False,Sphere,Cube,1.25,1.25,2.0,1.5,N.A.
3478,train,False,Side_Cylinder,Cylinder,1.0,1.0,2.0,1.5,N.A.
3479,train,False,Sphere,Cube,0.75,0.75,2.0,2.5,N.A.
3480,train,False,Inverted_Cone,Sphere,0.5,1.0,1.5,1.5,N.A.
3481,train,False,Inverted_Cone,Cylinder,0.5,0.5,0.5,0.5,N.A.
3482,train,False,Cylinder,Cylinder,0.75,0.5,2.5,2.5,N.A.
3483,train,False,Sphere,Side_Cylinder,0.75,0.75,1.5,0.5,N.A.
3484,train,False,Inverted_Cone,Cube,1.25,1.25,2.0,2.5,N.A.
3485,train,False,Cylinder,Side_Cylinder,1.25,1.25,2.5,1.0,N.A.
3486,train,False,Side_Cylinder,Sphere,1.5,1.5,2.5,2.0,N.A.
3487,train,False,Inverted_Cone,Cube,1.25,1.25,0.5,1.0,N.A.
3488,train,False,Inverted_Cone,Cylinder,0.5,1.25,0.5,0.5,N.A.
3489,train,False,Sphere,Side_Cylinder,1.0,1.25,1.5,1.5,N.A.
3490,train,False,Cone,Side_Cylinder,1.0,0.75,1.0,1.0,N.A.
3491,train,False,Side_Cylinder,Side_Cylinder,1.0,1.5,1.5,1.5,N.A.
3492,train,False,Inverted_Cone,Inverted_Cone,0.75,0.75,2.5,0.5,N.A.
3493,train,False,Cylinder,Cube,0.75,1.0,2.0,2.0,N.A.
3494,train,False,Cube,Cube,1.0,1.5,0.5,0.5,N.A.
3495,train,False,Side_Cylinder,Side_Cylinder,0.5,0.5,2.5,0.5,N.A.
3496,train,False,Inverted_Cone,Cube,1.5,1.5,0.5,1.5,N.A.
3497,train,False,Inverted_Cone,Side_Cylinder,0.75,0.75,1.5,1.5,N.A.
3498,train,False,Sphere,Cube,0.75,0.75,1.0,2.0,N.A.
3499,train,False,Inverted_Cone,Cube,1.25,1.25,2.5,2.0,N.A.
3500,train,False,Sphere,Sphere,1.0,1.0,0.5,0.5,N.A.
3501,train,False,Cylinder,Sphere,0.5,0.5,2.0,2.5,N.A.
3502,train,False,Inverted_Cone,Cylinder,1.5,1.5,2.5,2.0,N.A.
3503,train,False,Inverted_Cone,Sphere,0.75,0.75,0.5,2.0,N.A.
3504,train,False,Cone,Cylinder,1.5,1.5,1.0,2.5,N.A.
3505,train,False,Cube,Side_Cylinder,1.0,1.5,0.5,0.5,N.A.
3506,train,False,Inverted_Cone,Cube,0.5,1.0,1.5,1.5,N.A.
3507,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,1.0,1.5,N.A.
3508,train,False,Cube,Sphere,1.5,0.5,1.0,1.0,N.A.
3509,train,False,Sphere,Cylinder,1.0,1.0,2.0,1.0,N.A.
3510,train,False,Inverted_Cone,Cone,1.5,1.5,1.5,1.5,N.A.
3511,train,False,Cone,Cube,1.5,1.5,0.5,2.5,N.A.
3512,train,False,Sphere,Cube,0.75,0.75,2.5,2.5,N.A.
3513,train,False,Inverted_Cone,Side_Cylinder,0.5,0.5,0.5,2.0,N.A.
3514,train,False,Cone,Cylinder,1.0,1.5,2.0,2.0,N.A.
3515,train,False,Side_Cylinder,Cylinder,1.25,0.75,0.5,0.5,N.A.
3516,train,False,Sphere,Inverted_Cone,1.0,0.75,2.0,2.0,N.A.
3517,train,False,Sphere,Sphere,1.5,1.5,0.5,0.5,N.A.
3518,train,False,Sphere,Inverted_Cone,0.5,1.0,2.5,2.5,N.A.
3519,train,False,Side_Cylinder,Cone,1.25,0.5,1.0,1.0,N.A.
3520,train,False,Cube,Cylinder,1.0,0.75,2.5,2.5,N.A.
3521,train,False,Cone,Side_Cylinder,1.5,1.5,0.5,2.0,N.A.
3522,train,False,Inverted_Cone,Sphere,1.5,1.5,1.5,1.5,N.A.
3523,train,False,Cylinder,Sphere,1.25,1.25,1.5,1.0,N.A.
3524,train,False,Cylinder,Inverted_Cone,1.5,1.5,1.5,1.0,N.A.
3525,train,False,Cone,Cone,1.0,0.5,2.5,2.5,N.A.
3526,train,False,Cylinder,Cylinder,0.5,0.5,0.5,1.5,N.A.
3527,train,False,Cylinder,Sphere,1.25,1.25,2.0,1.5,N.A.
3528,train,False,Side_Cylinder,Cylinder,1.5,1.5,2.0,2.0,N.A.
3529,train,False,Side_Cylinder,Side_Cylinder,1.5,0.5,2.5,2.5,N.A.
3530,train,False,Cone,Sphere,0.75,0.75,0.5,1.5,N.A.
3531,train,False,Cube,Side_Cylinder,0.5,0.5,1.5,2.5,N.A.
3532,train,False,Cube,Sphere,1.25,1.25,2.0,1.0,N.A.
3533,train,False,Inverted_Cone,Cone,0.5,0.5,2.5,1.0,N.A.
3534,train,False,Sphere,Cube,1.25,1.25,0.5,2.0,N.A.
3535,train,False,Cube,Side_Cylinder,0.5,0.75,1.5,1.5,N.A.
3536,train,False,Cylinder,Cone,1.0,1.0,1.5,2.0,N.A.
3537,train,False,Cube,Cone,0.75,0.75,2.0,2.0,N.A.
3538,train,False,Cone,Side_Cylinder,1.0,1.25,2.5,2.5,N.A.
3539,train,False,Cylinder,Inverted_Cone,0.5,1.0,2.0,2.0,N.A.
3540,train,False,Sphere,Sphere,1.25,1.25,1.5,2.5,N.A.
3541,train,False,Cube,Inverted_Cone,0.5,1.0,2.0,2.0,N.A.
3542,train,False,Cylinder,Cube,0.5,1.0,1.5,1.5,N.A.
3543,train,False,Cube,Cylinder,1.25,1.25,2.5,0.5,N.A.
3544,train,False,Inverted_Cone,Sphere,0.5,0.75,0.5,0.5,N.A.
3545,train,False,Sphere,Cube,0.75,1.5,2.0,2.0,N.A.
3546,train,False,Sphere,Cylinder,1.0,1.25,0.5,0.5,N.A.
3547,train,False,Cylinder,Sphere,1.0,1.0,0.5,0.5,N.A.
3548,train,False,Cylinder,Cone,1.25,0.5,0.5,0.5,N.A.
3549,train,False,Side_Cylinder,Sphere,1.0,1.0,1.0,1.0,N.A.
3550,train,False,Cube,Cylinder,1.25,1.0,1.5,1.5,N.A.
3551,train,False,Cylinder,Cylinder,1.25,1.25,2.0,2.0,N.A.
3552,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,2.0,1.0,N.A.
3553,train,False,Cube,Cube,0.5,1.25,2.0,2.0,N.A.
3554,train,False,Cone,Cube,0.5,0.5,2.0,0.5,N.A.
3555,train,False,Side_Cylinder,Sphere,0.75,0.5,0.5,0.5,N.A.
3556,train,False,Cube,Sphere,1.0,1.0,1.5,2.0,N.A.
3557,train,False,Sphere,Cylinder,0.75,0.5,2.0,2.0,N.A.
3558,train,False,Cylinder,Side_Cylinder,1.5,1.25,1.0,1.0,N.A.
3559,train,False,Cylinder,Cone,0.75,0.75,0.5,1.5,N.A.
3560,train,False,Inverted_Cone,Cylinder,0.75,0.75,0.5,0.5,N.A.
3561,train,False,Cylinder,Cylinder,1.25,1.25,2.5,2.5,N.A.
3562,train,False,Side_Cylinder,Inverted_Cone,0.75,0.75,1.0,2.5,N.A.
3563,train,False,Cylinder,Inverted_Cone,0.75,1.0,2.0,2.0,N.A.
3564,train,False,Cylinder,Side_Cylinder,0.5,0.5,1.0,2.0,N.A.
3565,train,False,Inverted_Cone,Side_Cylinder,0.5,1.5,1.0,1.0,N.A.
3566,train,False,Sphere,Inverted_Cone,1.0,1.0,1.5,2.0,N.A.
3567,train,False,Side_Cylinder,Sphere,0.5,1.25,2.0,2.0,N.A.
3568,train,False,Cylinder,Cone,0.75,0.75,0.5,1.0,N.A.
3569,train,False,Cube,Cone,1.0,1.0,1.5,2.0,N.A.
3570,train,False,Sphere,Cylinder,1.5,0.75,1.5,1.5,N.A.
3571,train,False,Sphere,Inverted_Cone,0.75,1.0,1.0,1.0,N.A.
3572,train,False,Sphere,Cube,1.25,0.5,1.0,1.0,N.A.
3573,train,False,Cube,Cylinder,1.5,0.75,0.5,0.5,N.A.
3574,train,False,Side_Cylinder,Cone,1.0,1.0,2.5,1.0,N.A.
3575,train,False,Cube,Cone,1.25,0.75,2.5,2.5,N.A.
3576,train,False,Inverted_Cone,Side_Cylinder,1.5,1.0,1.5,1.5,N.A.
3577,train,False,Side_Cylinder,Inverted_Cone,0.5,0.5,2.0,1.0,N.A.
3578,train,False,Cylinder,Cube,1.25,1.0,2.0,2.0,N.A.
3579,train,False,Sphere,Side_Cylinder,0.75,1.25,2.5,2.5,N.A.
3580,train,False,Sphere,Cone,0.5,1.5,2.5,2.5,N.A.
