trial_num,data_segment,violation,shape,obj_width,obj_height,occluder_height
3136,train,False,Cylinder,0.6,1.3,0.2
3137,train,False,Inverted_Cone,0.7,0.6,0.7
3138,train,False,Torus,0.7,0.6,0.1
3139,train,False,Sphere,0.4,1.3,0.6
3140,train,False,Cylinder,0.4,0.8,0.4
3141,train,False,Side_Cylinder,0.9,0.4,0.2
3142,train,False,Cylinder,0.6,0.8,0.1
3143,train,False,Torus,1.6,0.7,0.8
3144,train,False,Inverted_Cone,0.8,0.5,0.7
3145,train,False,Cube,1.3,0.4,0.2
3146,train,False,Inverted_Cone,0.4,1.2,0.9
3147,train,False,Cone,0.8,0.4,0.4
3148,train,False,Cube,0.8,0.5,0.6
3149,train,False,Cylinder,0.4,0.7,0.2
3150,train,False,Cone,1.6,1.6,0.9
3151,train,False,Cube,0.6,1.0,0.4
3152,train,False,Sphere,1.6,1.3,0.4
3153,train,False,Cylinder,1.4,1.6,0.1
3154,train,False,Inverted_Cone,0.9,1.1,0.6
3155,train,False,Cylinder,1.6,0.5,0.5
3156,train,False,Inverted_Cone,0.5,0.9,0.7
3157,train,False,Inverted_Cone,0.5,0.9,0.1
3158,train,False,Cube,1.1,0.8,0.3
3159,train,False,Torus,1.6,0.8,0.8
3160,train,False,Sphere,0.8,0.4,0.7
3161,train,False,Sphere,1.1,0.8,0.7
3162,train,False,Cube,0.6,1.1,0.4
3163,train,False,Side_Cylinder,0.5,1.6,0.6
3164,train,False,Cube,1.0,1.1,0.6
3165,train,False,Cylinder,1.1,1.0,0.3
3166,train,False,Cone,1.0,1.2,0.1
3167,train,False,Side_Cylinder,0.8,1.3,0.9
3168,train,False,Torus,1.0,1.3,0.3
3169,train,False,Cylinder,1.4,1.2,0.9
3170,train,False,Cylinder,0.9,0.9,0.4
3171,train,False,Side_Cylinder,0.6,1.0,0.8
3172,train,False,Cylinder,1.3,0.9,0.1
3173,train,False,Sphere,1.6,1.2,0.8
3174,train,False,Cone,1.0,1.3,0.7
3175,train,False,Side_Cylinder,0.4,0.6,0.9
3176,train,False,Cylinder,1.1,0.9,0.7
3177,train,False,Inverted_Cone,0.6,0.5,0.5
3178,train,False,Cube,1.0,0.4,0.2
3179,train,False,Sphere,0.7,0.7,0.3
3180,train,False,Torus,1.2,0.9,0.8
3181,train,False,Side_Cylinder,1.3,0.6,0.3
3182,train,False,Cube,0.8,1.2,0.2
3183,train,False,Cone,1.2,1.6,0.7
3184,train,False,Cube,0.6,1.2,0.1
3185,train,False,Cylinder,1.4,1.0,0.9
3186,train,False,Cone,1.4,0.5,0.9
3187,train,False,Sphere,0.4,1.1,0.3
3188,train,False,Sphere,0.5,0.7,0.6
3189,train,False,Sphere,0.5,1.0,0.1
3190,train,False,Cube,1.6,0.4,0.7
3191,train,False,Side_Cylinder,1.3,1.6,0.1
3192,train,False,Torus,1.4,1.2,0.3
3193,train,False,Torus,1.1,0.7,0.6
3194,train,False,Cube,0.4,1.0,0.2
3195,train,False,Inverted_Cone,1.3,0.6,0.2
3196,train,False,Sphere,1.1,1.4,0.9
3197,train,False,Torus,1.1,0.8,0.3
3198,train,False,Cube,1.0,1.3,0.3
3199,train,False,Cylinder,1.2,1.0,0.5
3200,train,False,Side_Cylinder,0.7,0.8,0.5
3201,train,False,Cube,0.5,0.4,0.8
3202,train,False,Cube,1.2,0.4,0.5
3203,train,False,Cube,0.8,1.0,0.9
3204,train,False,Cube,0.8,0.7,0.6
3205,train,False,Cube,0.9,1.2,0.7
3206,train,False,Side_Cylinder,1.3,0.7,0.5
3207,train,False,Cone,1.6,1.4,0.9
3208,train,False,Cone,1.2,0.7,0.1
3209,train,False,Torus,0.7,0.5,0.2
3210,train,False,Torus,1.6,1.6,0.9
3211,train,False,Sphere,1.0,1.2,0.2
3212,train,False,Cube,1.2,0.8,0.7
3213,train,False,Torus,0.9,0.9,0.6
3214,train,False,Torus,1.1,1.6,0.3
3215,train,False,Cube,0.4,1.3,0.2
3216,train,False,Sphere,1.3,0.8,0.5
3217,train,False,Inverted_Cone,1.2,0.7,0.4
3218,train,False,Inverted_Cone,1.2,0.8,0.1
3219,train,False,Side_Cylinder,0.5,0.6,0.7
3220,train,False,Side_Cylinder,0.7,1.0,0.6
3221,train,False,Cylinder,1.6,0.4,0.9
3222,train,False,Cylinder,1.0,1.4,0.3
3223,train,False,Cylinder,1.3,0.8,0.9
3224,train,False,Side_Cylinder,0.6,0.5,0.9
3225,train,False,Cube,0.4,1.1,0.5
3226,train,False,Sphere,1.3,0.6,0.8
3227,train,False,Sphere,1.3,0.5,0.8
3228,train,False,Torus,0.7,1.3,0.8
3229,train,False,Sphere,1.4,0.6,0.7
3230,train,False,Cylinder,1.1,0.4,0.7
3231,train,False,Cube,1.6,0.7,0.2
3232,train,False,Cone,1.1,0.4,0.4
3233,train,False,Inverted_Cone,0.4,0.9,0.2
3234,train,False,Inverted_Cone,1.0,1.3,0.8
3235,train,False,Cone,1.3,0.8,0.4
3236,train,False,Torus,0.8,0.9,0.6
3237,train,False,Inverted_Cone,0.9,1.1,0.5
3238,train,False,Sphere,1.0,0.9,0.1
3239,train,False,Torus,0.6,0.5,0.2
3240,train,False,Cone,1.1,0.5,0.6
3241,train,False,Side_Cylinder,0.8,1.4,0.2
3242,train,False,Cube,0.4,0.9,0.9
3243,train,False,Cylinder,1.0,0.4,0.5
3244,train,False,Torus,0.8,1.2,0.4
3245,train,False,Cube,0.6,0.7,0.6
3246,train,False,Sphere,1.0,1.2,0.5
3247,train,False,Cylinder,1.4,1.3,0.9
3248,train,False,Inverted_Cone,0.7,0.4,0.7
3249,train,False,Cylinder,0.9,0.6,0.6
3250,train,False,Cone,0.8,0.4,0.1
3251,train,False,Sphere,0.6,1.6,0.5
3252,train,False,Cube,1.3,0.4,0.4
3253,train,False,Inverted_Cone,1.0,0.4,0.1
3254,train,False,Cone,1.1,0.6,0.1
3255,train,False,Sphere,1.6,1.6,0.2
3256,train,False,Inverted_Cone,0.5,0.4,0.8
3257,train,False,Torus,0.9,1.2,0.8
3258,train,False,Cube,1.6,1.1,0.6
3259,train,False,Cone,1.0,0.4,0.9
3260,train,False,Torus,0.6,1.4,0.5
3261,train,False,Side_Cylinder,1.2,0.6,0.2
3262,train,False,Cylinder,0.5,0.4,0.7
3263,train,False,Inverted_Cone,1.6,0.4,0.8
3264,train,False,Side_Cylinder,1.4,1.4,0.4
3265,train,False,Cone,0.5,1.6,0.3
3266,train,False,Cube,0.6,0.6,0.5
3267,train,False,Side_Cylinder,1.4,0.7,0.3
3268,train,False,Torus,0.6,1.1,0.7
3269,train,False,Cube,1.3,1.3,0.2
3270,train,False,Side_Cylinder,1.4,0.8,0.1
3271,train,False,Cone,1.4,1.4,0.2
3272,train,False,Side_Cylinder,1.2,0.4,0.8
3273,train,False,Cylinder,0.9,0.9,0.9
3274,train,False,Cone,1.4,0.7,0.6
3275,train,False,Cylinder,0.5,0.4,0.6
3276,train,False,Torus,1.3,1.3,0.7
3277,train,False,Cube,0.7,1.0,0.6
3278,train,False,Cone,0.6,1.1,0.1
3279,train,False,Side_Cylinder,1.0,1.6,0.5
3280,train,False,Sphere,0.9,1.0,0.7
3281,train,False,Torus,0.4,0.5,0.5
3282,train,False,Cylinder,1.6,1.1,0.6
3283,train,False,Cylinder,1.0,1.0,0.4
3284,train,False,Side_Cylinder,0.5,0.6,0.2
3285,train,False,Torus,1.4,1.4,0.8
3286,train,False,Cone,0.7,0.8,0.6
3287,train,False,Side_Cylinder,0.6,0.5,0.4
3288,train,False,Cube,0.8,1.0,0.6
3289,train,False,Cube,0.9,0.7,0.9
3290,train,False,Sphere,1.6,0.4,0.7
3291,train,False,Cylinder,1.2,1.3,0.4
3292,train,False,Cone,1.3,0.4,0.7
3293,train,False,Torus,0.6,0.7,0.5
3294,train,False,Inverted_Cone,1.4,0.5,0.6
3295,train,False,Side_Cylinder,1.2,1.4,0.8
3296,train,False,Torus,0.4,0.6,0.7
3297,train,False,Cube,1.3,1.2,0.9
3298,train,False,Inverted_Cone,0.9,0.7,0.1
3299,train,False,Sphere,1.0,0.4,0.7
3300,train,False,Sphere,1.2,0.6,0.4
3301,train,False,Cube,1.4,1.3,0.6
3302,train,False,Cylinder,1.4,0.6,0.1
3303,train,False,Sphere,0.5,0.5,0.9
3304,train,False,Inverted_Cone,1.1,0.4,0.1
3305,train,False,Cone,0.9,1.3,0.9
3306,train,False,Inverted_Cone,1.0,0.5,0.4
3307,train,False,Cube,0.6,1.2,0.2
3308,train,False,Cone,1.1,1.2,0.7
3309,train,False,Side_Cylinder,0.7,0.6,0.5
3310,train,False,Sphere,0.8,1.6,0.8
3311,train,False,Cube,1.0,0.7,0.1
3312,train,False,Cylinder,0.9,0.4,0.5
3313,train,False,Cone,0.9,0.5,0.9
3314,train,False,Inverted_Cone,1.1,1.4,0.4
3315,train,False,Cone,0.5,1.4,0.5
3316,train,False,Side_Cylinder,0.6,1.1,0.7
3317,train,False,Cube,1.2,1.1,0.2
3318,train,False,Inverted_Cone,0.8,1.3,0.2
3319,train,False,Sphere,0.5,1.4,0.9
3320,train,False,Inverted_Cone,1.6,0.5,0.9
3321,train,False,Cone,0.7,0.5,0.2
3322,train,False,Inverted_Cone,0.4,0.8,0.8
3323,train,False,Cylinder,1.0,0.5,0.6
3324,train,False,Cylinder,0.6,0.9,0.3
3325,train,False,Cylinder,0.5,1.3,0.7
3326,train,False,Cube,1.1,1.6,0.5
3327,train,False,Sphere,1.2,0.4,0.8
3328,train,False,Torus,1.0,1.6,0.5
3329,train,False,Inverted_Cone,1.3,1.2,0.3
3330,train,False,Inverted_Cone,1.0,1.4,0.3
3331,train,False,Side_Cylinder,0.8,0.4,0.9
3332,train,False,Cube,1.1,0.9,0.4
3333,train,False,Cone,0.7,1.4,0.4
3334,train,False,Side_Cylinder,1.6,1.1,0.5
3335,train,False,Inverted_Cone,0.6,0.6,0.1
3336,train,False,Cylinder,1.1,0.8,0.8
3337,train,False,Cylinder,1.2,0.4,0.9
3338,train,False,Cylinder,1.0,1.0,0.9
3339,train,False,Torus,0.7,0.6,0.4
3340,train,False,Cylinder,1.2,1.6,0.3
3341,train,False,Sphere,1.6,1.3,0.7
3342,train,False,Cylinder,0.6,1.2,0.9
3343,train,False,Inverted_Cone,1.1,1.0,0.1
3344,train,False,Sphere,0.9,0.7,0.7
3345,train,False,Inverted_Cone,1.0,0.8,0.5
3346,train,False,Cube,0.8,1.3,0.6
3347,train,False,Torus,0.6,1.3,0.1
3348,train,False,Cone,0.6,1.6,0.4
3349,train,False,Side_Cylinder,1.6,0.6,0.3
3350,train,False,Torus,0.4,0.7,0.3
3351,train,False,Sphere,0.5,1.6,0.7
3352,train,False,Cylinder,1.0,0.9,0.9
3353,train,False,Side_Cylinder,1.4,0.6,0.3
3354,train,False,Sphere,0.4,0.6,0.7
3355,train,False,Cube,1.2,1.3,0.8
3356,train,False,Cube,1.4,0.8,0.3
3357,train,False,Sphere,1.3,0.6,0.3
3358,train,False,Cube,1.4,1.3,0.3
3359,train,False,Cylinder,1.4,1.6,0.8
3360,train,False,Cylinder,0.5,0.9,0.6
3361,train,False,Cone,0.7,0.4,0.1
3362,train,False,Torus,1.6,1.2,0.8
3363,train,False,Cube,1.1,1.1,0.3
3364,train,False,Inverted_Cone,1.3,1.0,0.6
3365,train,False,Torus,0.5,1.0,0.1
3366,train,False,Sphere,0.9,1.3,0.5
3367,train,False,Torus,1.6,0.7,0.6
3368,train,False,Cone,0.4,1.3,0.3
3369,train,False,Sphere,0.4,1.4,0.8
3370,train,False,Sphere,1.2,0.5,0.5
3371,train,False,Torus,1.1,1.0,0.9
3372,train,False,Cylinder,0.5,0.7,0.7
3373,train,False,Sphere,0.4,0.4,0.3
3374,train,False,Inverted_Cone,0.8,0.9,0.1
3375,train,False,Cylinder,1.4,0.9,0.6
3376,train,False,Torus,1.6,0.8,0.1
3377,train,False,Side_Cylinder,0.4,1.0,0.9
3378,train,False,Inverted_Cone,1.2,0.9,0.3
3379,train,False,Cylinder,0.7,1.3,0.1
3380,train,False,Inverted_Cone,1.0,1.0,0.5
3381,train,False,Cylinder,1.0,0.6,0.1
3382,train,False,Cube,0.4,0.8,0.1
3383,train,False,Cone,1.2,1.4,0.4
3384,train,False,Cone,0.6,1.4,0.3
3385,train,False,Cube,0.4,1.2,0.1
3386,train,False,Side_Cylinder,1.0,0.9,0.9
3387,train,False,Side_Cylinder,0.5,0.6,0.6
3388,train,False,Side_Cylinder,1.4,1.1,0.1
3389,train,False,Torus,1.0,1.4,0.3
3390,train,False,Cylinder,1.1,1.4,0.4
3391,train,False,Sphere,1.6,1.0,0.4
3392,train,False,Inverted_Cone,0.7,1.4,0.8
3393,train,False,Torus,1.1,1.6,0.1
3394,train,False,Sphere,0.8,0.9,0.9
3395,train,False,Sphere,0.5,0.9,0.8
3396,train,False,Cylinder,0.4,1.2,0.1
3397,train,False,Cone,1.2,0.9,0.1
3398,train,False,Cube,1.4,0.8,0.5
3399,train,False,Cone,0.8,0.4,0.8
3400,train,False,Torus,0.5,1.1,0.4
3401,train,False,Torus,1.6,0.4,0.9
3402,train,False,Cylinder,0.8,0.5,0.5
3403,train,False,Torus,1.2,0.9,0.3
3404,train,False,Inverted_Cone,1.2,1.3,0.9
3405,train,False,Side_Cylinder,0.4,1.3,0.3
3406,train,False,Inverted_Cone,0.5,0.6,0.6
3407,train,False,Sphere,0.9,1.2,0.3
3408,train,False,Sphere,1.4,0.5,0.6
3409,train,False,Cone,1.6,1.6,0.7
3410,train,False,Side_Cylinder,0.9,0.9,0.3
3411,train,False,Cube,1.0,1.4,0.5
3412,train,False,Side_Cylinder,0.9,1.6,0.1
3413,train,False,Sphere,0.6,0.6,0.6
3414,train,False,Inverted_Cone,0.6,0.4,0.6
3415,train,False,Torus,0.5,1.1,0.3
3416,train,False,Cube,0.6,1.0,0.3
3417,train,False,Inverted_Cone,1.0,1.6,0.9
3418,train,False,Cone,0.4,0.7,0.9
3419,train,False,Inverted_Cone,1.1,1.1,0.8
3420,train,False,Cylinder,1.1,1.2,0.7
3421,train,False,Torus,0.4,1.3,0.3
3422,train,False,Cylinder,0.9,1.6,0.3
3423,train,False,Inverted_Cone,0.4,1.1,0.9
3424,train,False,Sphere,0.7,0.9,0.4
3425,train,False,Torus,1.0,0.9,0.8
3426,train,False,Inverted_Cone,1.0,0.6,0.9
3427,train,False,Torus,0.9,0.7,0.7
3428,train,False,Inverted_Cone,0.4,1.3,0.5
3429,train,False,Torus,0.5,1.3,0.7
3430,train,False,Sphere,0.9,1.1,0.4
3431,train,False,Cylinder,0.5,1.6,0.5
3432,train,False,Inverted_Cone,1.6,1.0,0.4
3433,train,False,Cone,0.9,0.9,0.3
3434,train,False,Sphere,0.8,0.7,0.8
3435,train,False,Cube,1.1,1.4,0.9
3436,train,False,Cone,0.9,0.5,0.7
3437,train,False,Side_Cylinder,0.7,0.8,0.1
3438,train,False,Cube,0.8,0.6,0.3
3439,train,False,Sphere,0.8,0.5,0.4
3440,train,False,Side_Cylinder,1.4,0.7,0.6
3441,train,False,Torus,1.3,0.5,0.1
3442,train,False,Cube,0.8,1.4,0.8
3443,train,False,Torus,0.4,0.5,0.2
3444,train,False,Torus,0.7,1.4,0.9
3445,train,False,Cylinder,1.0,0.6,0.2
3446,train,False,Sphere,1.3,0.5,0.7
3447,train,False,Cone,0.8,1.1,0.8
3448,train,False,Cone,0.8,0.4,0.9
3449,train,False,Cube,1.3,1.2,0.2
3450,train,False,Cylinder,1.3,1.2,0.9
3451,train,False,Side_Cylinder,0.6,1.4,0.8
3452,train,False,Sphere,1.0,1.2,0.1
3453,train,False,Sphere,0.7,1.6,0.8
3454,train,False,Inverted_Cone,1.3,0.8,0.9
3455,train,False,Cylinder,0.8,1.3,0.8
3456,train,False,Sphere,0.5,0.7,0.2
3457,train,False,Side_Cylinder,1.4,0.9,0.8
3458,train,False,Torus,1.4,0.6,0.4
3459,train,False,Torus,0.6,1.2,0.3
3460,train,False,Cube,0.9,0.5,0.5
3461,train,False,Inverted_Cone,1.1,0.9,0.7
3462,train,False,Inverted_Cone,1.1,0.8,0.7
3463,train,False,Torus,0.9,1.2,0.9
3464,train,False,Cylinder,1.1,0.5,0.4
3465,train,False,Cube,1.6,1.4,0.7
3466,train,False,Cone,0.4,0.8,0.8
3467,train,False,Cone,1.1,1.4,0.5
3468,train,False,Torus,1.0,0.6,0.3
3469,train,False,Cube,1.1,0.6,0.6
3470,train,False,Cylinder,1.1,1.3,0.1
3471,train,False,Side_Cylinder,1.1,0.7,0.3
3472,train,False,Torus,1.4,1.2,0.6
3473,train,False,Cube,0.8,1.6,0.8
3474,train,False,Side_Cylinder,0.4,0.5,0.8
3475,train,False,Cube,1.6,1.1,0.1
3476,train,False,Inverted_Cone,1.6,0.8,0.8
3477,train,False,Inverted_Cone,1.1,0.6,0.1
3478,train,False,Inverted_Cone,0.9,1.1,0.9
3479,train,False,Inverted_Cone,1.1,1.6,0.1
3480,train,False,Cube,1.1,0.9,0.3
3481,train,False,Cylinder,1.2,1.2,0.8
3482,train,False,Cylinder,0.8,1.2,0.9
3483,train,False,Sphere,0.6,0.9,0.3
3484,train,False,Side_Cylinder,0.7,1.0,0.4
3485,train,False,Sphere,1.2,0.9,0.3
3486,train,False,Cone,1.2,0.8,0.8
3487,train,False,Cube,0.6,0.4,0.5
3488,train,False,Torus,0.7,1.2,0.4
3489,train,False,Cone,0.6,1.4,0.9
3490,train,False,Torus,1.2,1.0,0.8
3491,train,False,Inverted_Cone,0.9,1.2,0.8
3492,train,False,Cylinder,1.2,0.8,0.9
3493,train,False,Cone,1.3,1.1,0.9
3494,train,False,Side_Cylinder,0.4,0.7,0.6
3495,train,False,Sphere,1.1,1.0,0.5
3496,train,False,Cone,0.9,0.9,0.2
3497,train,False,Cone,0.6,0.6,0.8
3498,train,False,Cone,1.4,0.5,0.2
3499,train,False,Inverted_Cone,0.9,0.6,0.8
3500,train,False,Cube,0.8,1.6,0.6
3501,train,False,Inverted_Cone,0.4,0.4,0.7
3502,train,False,Inverted_Cone,1.1,1.2,0.3
3503,train,False,Inverted_Cone,1.4,0.5,0.1
3504,train,False,Cylinder,1.4,1.1,0.6
3505,train,False,Cube,1.1,0.5,0.2
3506,train,False,Cone,0.7,0.7,0.7
3507,train,False,Cone,0.4,1.3,0.5
3508,train,False,Torus,1.1,1.2,0.7
3509,train,False,Torus,1.1,0.8,0.7
3510,train,False,Cube,0.9,0.6,0.1
3511,train,False,Cube,0.8,1.1,0.9
3512,train,False,Inverted_Cone,1.0,0.8,0.3
3513,train,False,Cylinder,1.2,0.8,0.1
3514,train,False,Side_Cylinder,0.5,1.2,0.4
3515,train,False,Cube,1.2,0.8,0.9
3516,train,False,Torus,0.5,0.5,0.6
3517,train,False,Cylinder,0.5,0.9,0.4
3518,train,False,Cone,1.6,1.1,0.7
3519,train,False,Cone,0.6,1.3,0.2
3520,train,False,Cone,0.7,0.5,0.6
3521,train,False,Cone,0.9,0.4,0.1
3522,train,False,Cylinder,0.7,0.7,0.5
3523,train,False,Inverted_Cone,1.4,0.9,0.1
3524,train,False,Cone,0.4,0.7,0.3
3525,train,False,Torus,0.9,1.0,0.2
3526,train,False,Inverted_Cone,0.7,1.0,0.8
3527,train,False,Cylinder,0.6,1.0,0.5
3528,train,False,Torus,1.0,0.7,0.7
3529,train,False,Side_Cylinder,0.4,1.0,0.8
3530,train,False,Cone,0.7,1.0,0.6
3531,train,False,Torus,0.4,0.9,0.5
3532,train,False,Inverted_Cone,1.4,0.7,0.4
3533,train,False,Side_Cylinder,0.5,1.4,0.2
3534,train,False,Inverted_Cone,0.6,1.0,0.6
3535,train,False,Sphere,1.4,0.8,0.9
3536,train,False,Side_Cylinder,0.4,1.6,0.7
3537,train,False,Cube,1.1,0.8,0.5
3538,train,False,Cone,0.8,1.3,0.7
3539,train,False,Side_Cylinder,1.0,1.3,0.6
3540,train,False,Inverted_Cone,0.9,1.3,0.6
3541,train,False,Side_Cylinder,1.6,1.0,0.6
3542,train,False,Cone,1.0,0.7,0.2
3543,train,False,Torus,1.0,0.4,0.5
3544,train,False,Side_Cylinder,0.9,0.8,0.9
3545,train,False,Cylinder,0.8,0.4,0.7
3546,train,False,Side_Cylinder,1.4,0.8,0.5
3547,train,False,Cube,1.2,0.8,0.3
3548,train,False,Side_Cylinder,1.1,0.5,0.7
3549,train,False,Cube,0.7,0.5,0.9
3550,train,False,Cone,0.4,1.0,0.2
3551,train,False,Cylinder,0.5,1.6,0.2
3552,train,False,Cylinder,0.9,1.1,0.4
3553,train,False,Cone,0.6,1.1,0.5
3554,train,False,Cone,0.5,1.4,0.9
3555,train,False,Cylinder,1.1,1.6,0.1
3556,train,False,Inverted_Cone,1.2,0.7,0.7
3557,train,False,Sphere,1.4,0.6,0.6
3558,train,False,Side_Cylinder,1.2,0.4,0.4
3559,train,False,Torus,1.0,1.1,0.6
3560,train,False,Inverted_Cone,0.6,0.5,0.7
3561,train,False,Side_Cylinder,1.6,1.6,0.6
3562,train,False,Cylinder,0.8,0.7,0.4
3563,train,False,Torus,0.5,0.4,0.4
3564,train,False,Sphere,0.6,1.2,0.4
3565,train,False,Torus,0.8,1.6,0.5
3566,train,False,Cylinder,1.4,1.3,0.6
3567,train,False,Side_Cylinder,0.6,0.8,0.9
3568,train,False,Cylinder,1.4,1.3,0.3
3569,train,False,Cylinder,1.3,0.9,0.4
3570,train,False,Cone,1.4,1.2,0.2
3571,train,False,Cone,1.1,1.3,0.2
3572,train,False,Cylinder,1.1,1.1,0.3
3573,train,False,Sphere,0.8,0.5,0.7
3574,train,False,Side_Cylinder,0.9,1.1,0.9
3575,train,False,Cube,0.7,0.9,0.6
3576,train,False,Cylinder,1.1,1.3,0.7
3577,train,False,Inverted_Cone,1.6,0.5,0.2
3578,train,False,Cone,1.4,1.3,0.3
3579,train,False,Cylinder,1.0,1.3,0.9
3580,train,False,Side_Cylinder,1.0,1.4,0.4
3581,train,False,Inverted_Cone,0.5,0.9,0.9
3582,train,False,Inverted_Cone,0.6,0.7,0.1
3583,train,False,Sphere,0.7,1.0,0.4
3584,train,False,Inverted_Cone,1.4,0.9,0.3
3585,train,False,Sphere,1.3,1.0,0.9
3586,train,False,Torus,1.6,1.1,0.3
3587,train,False,Inverted_Cone,1.2,0.8,0.6
3588,train,False,Cone,0.4,1.2,0.6
3589,train,False,Cylinder,0.7,0.5,0.4
3590,train,False,Torus,0.8,1.4,0.2
3591,train,False,Inverted_Cone,1.3,0.5,0.2
3592,train,False,Cone,1.3,1.4,0.9
3593,train,False,Cone,0.9,0.9,0.6
3594,train,False,Cube,1.3,1.6,0.7
3595,train,False,Inverted_Cone,0.4,1.1,0.4
3596,train,False,Inverted_Cone,0.8,0.4,0.2
3597,train,False,Cylinder,1.1,1.0,0.1
3598,train,False,Torus,0.6,0.5,0.3
3599,train,False,Cylinder,0.8,1.3,0.9
3600,train,False,Inverted_Cone,0.5,0.7,0.1
3601,train,False,Side_Cylinder,1.6,1.0,0.7
3602,train,False,Side_Cylinder,1.2,0.4,0.2
3603,train,False,Cube,1.2,0.7,0.4
3604,train,False,Torus,0.6,0.6,0.4
3605,train,False,Inverted_Cone,0.5,1.6,0.3
3606,train,False,Cylinder,1.1,0.5,0.9
3607,train,False,Inverted_Cone,1.4,0.4,0.6
3608,train,False,Torus,1.2,1.0,0.1
3609,train,False,Torus,0.6,0.4,0.1
3610,train,False,Side_Cylinder,0.6,1.0,0.1
3611,train,False,Inverted_Cone,1.0,1.2,0.3
3612,train,False,Cylinder,1.3,1.0,0.9
3613,train,False,Torus,0.9,1.4,0.4
3614,train,False,Cone,1.1,0.9,0.7
3615,train,False,Cylinder,0.8,1.1,0.3
3616,train,False,Cone,1.4,1.4,0.8
3617,train,False,Cube,1.2,1.4,0.3
3618,train,False,Cone,1.3,0.6,0.5
3619,train,False,Torus,1.6,1.6,0.4
3620,train,False,Cylinder,1.0,0.6,0.7
3621,train,False,Cone,1.3,0.8,0.5
3622,train,False,Torus,0.8,0.9,0.3
3623,train,False,Torus,1.1,1.3,0.1
3624,train,False,Cylinder,1.1,0.8,0.9
3625,train,False,Cube,0.5,1.1,0.2
3626,train,False,Side_Cylinder,1.0,0.5,0.6
3627,train,False,Inverted_Cone,1.4,0.9,0.9
3628,train,False,Sphere,0.5,1.1,0.9
3629,train,False,Side_Cylinder,0.8,0.6,0.9
3630,train,False,Cube,1.6,0.6,0.1
3631,train,False,Sphere,1.0,1.3,0.4
3632,train,False,Inverted_Cone,1.3,1.2,0.1
3633,train,False,Cone,0.5,1.0,0.3
3634,train,False,Cone,1.4,1.4,0.7
3635,train,False,Inverted_Cone,1.1,1.2,0.6
3636,train,False,Cube,1.1,0.9,0.7
3637,train,False,Cylinder,1.1,0.5,0.7
3638,train,False,Cone,0.4,0.6,0.9
3639,train,False,Cube,0.8,0.5,0.3
3640,train,False,Cone,1.4,1.3,0.2
3641,train,False,Cube,1.3,0.8,0.2
3642,train,False,Cone,0.7,0.8,0.1
3643,train,False,Cone,0.5,1.1,0.2
3644,train,False,Sphere,0.4,0.8,0.7
3645,train,False,Cone,1.6,0.6,0.7
3646,train,False,Side_Cylinder,1.4,1.2,0.1
3647,train,False,Cylinder,0.9,0.8,0.2
3648,train,False,Side_Cylinder,0.8,0.9,0.7
3649,train,False,Cylinder,0.8,1.0,0.2
3650,train,False,Cone,1.4,0.5,0.3
3651,train,False,Cylinder,1.3,0.8,0.1
3652,train,False,Cube,0.5,1.2,0.5
3653,train,False,Cone,1.1,0.4,0.7
3654,train,False,Cube,1.3,1.2,0.5
3655,train,False,Torus,0.9,0.6,0.4
3656,train,False,Cube,1.3,1.6,0.2
3657,train,False,Cube,0.6,1.3,0.1
3658,train,False,Cube,1.4,0.5,0.6
3659,train,False,Sphere,1.4,1.4,0.5
3660,train,False,Sphere,1.0,1.0,0.9
3661,train,False,Torus,1.4,1.2,0.8
3662,train,False,Inverted_Cone,1.0,0.4,0.2
3663,train,False,Sphere,1.2,1.2,0.8
3664,train,False,Cone,1.3,1.1,0.4
3665,train,False,Cylinder,0.6,1.0,0.3
3666,train,False,Sphere,0.4,0.5,0.3
3667,train,False,Cylinder,1.0,0.9,0.3
3668,train,False,Torus,1.0,1.0,0.7
3669,train,False,Cube,1.0,1.0,0.5
3670,train,False,Torus,0.6,1.4,0.1
3671,train,False,Side_Cylinder,0.5,1.4,0.6
3672,train,False,Cylinder,0.5,0.5,0.7
3673,train,False,Inverted_Cone,1.2,0.4,0.8
3674,train,False,Cone,0.4,0.5,0.2
3675,train,False,Cone,1.0,1.0,0.4
3676,train,False,Cube,0.5,1.6,0.7
3677,train,False,Cylinder,1.1,1.2,0.2
3678,train,False,Cube,0.6,1.4,0.3
3679,train,False,Inverted_Cone,1.1,0.9,0.8
3680,train,False,Torus,1.4,1.6,0.6
3681,train,False,Sphere,1.4,0.7,0.4
3682,train,False,Cone,1.1,0.9,0.4
3683,train,False,Cube,0.9,0.5,0.6
3684,train,False,Side_Cylinder,0.4,1.0,0.6
3685,train,False,Torus,0.5,1.6,0.4
3686,train,False,Inverted_Cone,0.7,0.6,0.1
3687,train,False,Cylinder,1.4,0.6,0.9
3688,train,False,Cube,1.0,1.6,0.8
3689,train,False,Sphere,1.3,1.6,0.3
3690,train,False,Cylinder,1.2,0.8,0.6
3691,train,False,Cone,1.1,1.0,0.6
3692,train,False,Inverted_Cone,1.3,1.4,0.5
3693,train,False,Torus,0.6,1.1,0.3
3694,train,False,Sphere,1.2,1.6,0.7
3695,train,False,Inverted_Cone,0.4,0.7,0.3
3696,train,False,Sphere,1.0,1.2,0.4
3697,train,False,Sphere,1.4,1.0,0.7
3698,train,False,Cube,0.4,0.6,0.8
